strategy,symbol,session_date,direction,level_kind,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason,price_tier,vix_proxy
vp_breakout,AMD,2020-12-29,short,LVN,2020-12-29T10:12:00,2020-12-29T10:41:00,90.98,91.27499999999999,91.27499999999999,90.39000000000003,3389,1000.0,-999.7549999999576,-0.9997549999999575,stop,$50-150,24.23689863803137
vp_breakout,CRM,2020-12-29,short,LVN,2020-12-29T10:14:00,2020-12-29T10:17:00,221.91,222.29000000000002,222.29000000000002,221.14999999999995,2631,1000.0,-999.7800000000628,-0.9997800000000628,stop,$150-300,24.23689863803137
vp_breakout,ORCL,2020-12-29,long,LVN,2020-12-29T09:42:00,2020-12-29T09:54:00,65.22,65.08,65.08,65.367,7142,1000.0,-999.8800000000041,-0.9998800000000041,stop,$50-150,24.23689863803137
vp_breakout,NFLX,2020-12-29,long,LVN,2020-12-29T10:58:00,2020-12-29T11:03:00,532.89,532.090665,532.090665,534.48867,1251,1000.0,-999.9680850000524,-0.9999680850000524,stop,$300+,24.23689863803137
vp_breakout,INTC,2020-12-29,long,LVN,2020-12-29T12:28:00,2020-12-29T12:35:00,47.77,50.160000000000004,46.575,50.160000000000004,836,1000.0,1998.0400000000004,1.9980400000000005,target,$10-50,24.23689863803137
vp_breakout,MU,2020-12-29,short,LVN,2020-12-29T10:12:00,2020-12-29T10:13:00,69.73,69.35000000000001,69.92,69.35000000000001,5263,1000.0,1999.939999999976,1.9999399999999758,target,$50-150,24.23689863803137
vp_breakout,SNAP,2020-12-29,short,LVN,2020-12-29T12:36:00,2020-12-29T12:38:00,50.76,50.989999999999995,50.989999999999995,50.0492,4347,1000.0,-999.8099999999864,-0.9998099999999864,stop,$50-150,24.23689863803137
vp_breakout,AAL,2020-12-29,short,LVN,2020-12-29T14:20:00,2020-12-29T15:55:00,15.83,15.845,15.9,15.6685,14285,1000.0,-214.2750000000081,-0.2142750000000081,session_close,$10-50,24.23689863803137
vp_breakout,AAPL,2020-12-30,short,LVN,2020-12-30T10:13:00,2020-12-30T10:14:00,133.97,133.7923,134.31,133.7923,2941,1000.0,522.6156999999627,0.5226156999999627,target,$50-150,24.598219368677064
vp_breakout,TSLA,2020-12-30,long,LVN,2020-12-30T09:59:00,2020-12-30T10:01:00,672.88,671.69,671.69,675.2599999999999,840,1000.0,-999.5999999999503,-0.9995999999999503,stop,$300+,24.598219368677064
vp_breakout,NFLX,2020-12-30,long,LVN,2020-12-30T10:20:00,2020-12-30T10:24:00,530.56,530.8784,529.45,530.8784,900,1000.0,286.56000000009954,0.2865600000000995,target,$300+,24.598219368677064
vp_breakout,MU,2020-12-30,long,LVN,2020-12-30T10:22:00,2020-12-30T10:30:00,71.81,72.21000000000001,71.61,72.21000000000001,4999,1000.0,1999.6000000000283,1.9996000000000282,target,$50-150,24.598219368677064
vp_breakout,PLTR,2020-12-30,long,LVN,2020-12-30T09:57:00,2020-12-30T15:02:00,25.43,25.18,25.18,26.2688,4000,1000.0,-1000.0,-1.0,stop,$10-50,24.598219368677064
vp_breakout,ROKU,2020-12-30,long,LVN,2020-12-30T09:58:00,2020-12-30T10:02:00,340.2,338.95,338.95,349.685,800,1000.0,-1000.0,-1.0,stop,$300+,24.598219368677064
vp_breakout,SNAP,2020-12-30,short,LVN,2020-12-30T09:53:00,2020-12-30T10:14:00,50.37,49.87,50.62,49.87,4000,1000.0,2000.0,2.0,target,$50-150,24.598219368677064
vp_breakout,AAPL,2020-12-31,short,LVN,2020-12-31T10:11:00,2020-12-31T10:54:00,132.95,133.28,133.28,132.0732,3030,1000.0,-999.9000000000378,-0.9999000000000379,stop,$50-150,24.663323143312184
vp_breakout,NFLX,2020-12-31,long,LVN,2020-12-31T09:57:00,2020-12-31T10:50:00,538.34,544.0600000000001,535.48,544.0600000000001,349,1000.0,1996.2800000000095,1.9962800000000096,target,$300+,24.663323143312184
vp_breakout,INTC,2020-12-31,long,LVN,2020-12-31T10:21:00,2020-12-31T10:21:00,49.3,49.3681,49.21,49.3681,11111,1000.0,756.6591000000129,0.7566591000000129,target,$10-50,24.663323143312184
vp_breakout,ROKU,2020-12-31,short,LVN,2020-12-31T09:52:00,2020-12-31T09:52:00,332.33,333.28000000000003,333.28000000000003,330.4299999999999,1052,1000.0,-999.4000000000478,-0.9994000000000478,stop,$300+,24.663323143312184
vp_breakout,SNAP,2020-12-31,long,LVN,2020-12-31T09:46:00,2020-12-31T09:53:00,49.47,50.0963,49.09,50.0963,2631,1000.0,1647.7953000000014,1.6477953000000014,target,$10-50,24.663323143312184
vp_breakout,F,2020-12-31,short,LVN,2020-12-31T09:43:00,2020-12-31T15:55:00,8.785,8.785,8.845,8.665,16666,1000.0,0.0,0.0,session_close,<$10,24.663323143312184
vp_breakout,DIS,2020-12-31,long,LVN,2020-12-31T09:46:00,2020-12-31T09:56:00,183.33,182.31,182.31,185.37000000000003,980,1000.0,-999.60000000001,-0.99960000000001,stop,$150-300,24.663323143312184
vp_breakout,AVGO,2021-01-04,short,LVN,2021-01-04T10:54:00,2021-01-04T10:57:00,432.85,432.1072,433.96000000000004,432.1072,900,1000.0,668.5200000000407,0.6685200000000406,target,$300+,25.78564280566959
vp_breakout,CRM,2021-01-04,short,LVN,2021-01-04T10:54:00,2021-01-04T10:57:00,219.9,219.1,220.3,219.1,2499,1000.0,1999.2000000000285,1.9992000000000285,target,$150-300,25.78564280566959
vp_breakout,NFLX,2021-01-04,short,LVN,2021-01-04T11:04:00,2021-01-04T11:12:00,522.68,524.02,524.02,519.8807,746,1000.0,-999.6400000000237,-0.9996400000000237,stop,$300+,25.78564280566959
vp_breakout,INTC,2021-01-04,short,LVN,2021-01-04T12:10:00,2021-01-04T12:10:00,49.89,49.8374,49.989999999999995,49.8374,10000,1000.0,525.999999999982,0.525999999999982,target,$10-50,25.78564280566959
vp_breakout,QCOM,2021-01-04,short,LVN,2021-01-04T10:52:00,2021-01-04T10:56:00,150.79,150.0547,151.01618499999998,150.0547,4421,1000.0,3250.7612999999787,3.250761299999979,target,$150-300,25.78564280566959
vp_breakout,MU,2021-01-04,short,LVN,2021-01-04T12:02:00,2021-01-04T13:24:00,74.55,74.78,74.78,72.1859,4347,1000.0,-999.8100000000173,-0.9998100000000173,stop,$50-150,25.78564280566959
vp_breakout,SNAP,2021-01-04,long,LVN,2021-01-04T09:45:00,2021-01-04T10:02:00,49.81,49.9477,49.07,49.9477,1351,1000.0,186.0326999999936,0.1860326999999936,target,$10-50,25.78564280566959
vp_breakout,BAC,2021-01-04,short,LVN,2021-01-04T10:14:00,2021-01-04T10:35:00,30.34,30.1097,30.435000000000002,30.1097,10526,1000.0,2424.1377999999972,2.4241377999999973,target,$10-50,25.78564280566959
vp_breakout,WFC,2021-01-04,short,LVN,2021-01-04T09:49:00,2021-01-04T09:53:00,30.245,30.0537,30.35,30.0537,9523,1000.0,1821.749900000017,1.821749900000017,target,$10-50,25.78564280566959
vp_breakout,AAPL,2021-01-05,short,LVN,2021-01-05T11:18:00,2021-01-05T11:20:00,129.98,130.17497,130.17497,129.0048,5128,1000.0,-999.8061600000619,-0.999806160000062,stop,$50-150,26.250108279541784
vp_breakout,TSLA,2021-01-05,long,LVN,2021-01-05T10:51:00,2021-01-05T11:15:00,736.94,733.99,733.99,742.8400000000001,338,1000.0,-997.1000000000154,-0.9971000000000154,stop,$300+,26.250108279541784
vp_breakout,INTC,2021-01-05,long,LVN,2021-01-05T13:38:00,2021-01-05T14:28:00,50.545,50.775000000000006,50.43,50.775000000000006,8695,1000.0,1999.8500000000347,1.9998500000000348,target,$50-150,26.250108279541784
vp_breakout,MU,2021-01-05,long,LVN,2021-01-05T10:04:00,2021-01-05T10:09:00,78.33,77.96000000000001,77.96000000000001,79.06999999999998,2702,1000.0,-999.7399999999739,-0.9997399999999739,stop,$50-150,26.250108279541784
vp_breakout,PLTR,2021-01-05,long,LVN,2021-01-05T09:41:00,2021-01-05T09:45:00,23.52,23.5687,23.24,23.5687,3571,1000.0,173.90770000000066,0.17390770000000066,target,$10-50,26.250108279541784
vp_breakout,F,2021-01-05,long,LVN,2021-01-05T09:41:00,2021-01-05T09:56:00,8.575,8.514999999999999,8.514999999999999,8.785,16666,1000.0,-999.9600000000083,-0.9999600000000083,stop,<$10,26.250108279541784
vp_breakout,NKE,2021-01-05,short,LVN,2021-01-05T09:47:00,2021-01-05T09:47:00,140.05,140.260075,140.260075,139.62985,4760,1000.0,-999.9569999999483,-0.9999569999999482,stop,$50-150,26.250108279541784
vp_breakout,DAL,2021-01-05,long,LVN,2021-01-05T14:05:00,2021-01-05T14:19:00,40.02,39.92,39.92,40.222,9999,1000.0,-999.9000000000142,-0.9999000000000142,stop,$10-50,26.250108279541784
vp_breakout,AAL,2021-01-05,long,LVN,2021-01-05T13:04:00,2021-01-05T15:55:00,15.41,15.445,15.35,15.758,16666,1000.0,583.3100000000023,0.5833100000000023,session_close,$10-50,26.250108279541784
vp_breakout,AVGO,2021-01-06,long,LVN,2021-01-06T12:02:00,2021-01-06T13:20:00,432.26,431.61161,431.61161,435.668,1542,1000.0,-999.8173800000096,-0.9998173800000096,stop,$300+,31.00374521776168
vp_breakout,INTC,2021-01-06,long,LVN,2021-01-06T10:52:00,2021-01-06T11:35:00,51.42,51.275000000000006,51.275000000000006,51.709999999999994,6896,1000.0,-999.9199999999726,-0.9999199999999726,stop,$50-150,31.00374521776168
vp_breakout,PLTR,2021-01-06,short,LVN,2021-01-06T14:42:00,2021-01-06T14:55:00,23.44,23.580000000000002,23.580000000000002,23.16,7142,1000.0,-999.8800000000041,-0.9998800000000041,stop,$10-50,31.00374521776168
vp_breakout,ROKU,2021-01-06,long,LVN,2021-01-06T10:59:00,2021-01-06T11:04:00,343.48,342.28999999999996,342.28999999999996,345.8600000000001,840,1000.0,-999.6000000000458,-0.9996000000000458,stop,$300+,31.00374521776168
vp_breakout,AAL,2021-01-06,long,LVN,2021-01-06T12:17:00,2021-01-06T13:13:00,15.6,15.7628,15.514999999999999,15.7628,11764,1000.0,1915.1792000000084,1.9151792000000085,target,$10-50,31.00374521776168
vp_breakout,NVDA,2021-01-07,long,LVN,2021-01-07T11:44:00,2021-01-07T11:53:00,530.64,529.51,529.51,534.3656,884,1000.0,-998.919999999996,-0.998919999999996,stop,$300+,35.42929818223516
vp_breakout,AMD,2021-01-07,long,LVN,2021-01-07T11:24:00,2021-01-07T11:53:00,95.095,94.84,94.84,95.60499999999999,3921,1000.0,-999.8549999999822,-0.9998549999999822,stop,$50-150,35.42929818223516
vp_breakout,INTC,2021-01-07,long,LVN,2021-01-07T10:15:00,2021-01-07T10:45:00,52.09,52.41000000000001,51.93,52.41000000000001,6249,1000.0,1999.6800000000462,1.9996800000000463,target,$50-150,35.42929818223516
vp_breakout,PLTR,2021-01-07,long,LVN,2021-01-07T10:55:00,2021-01-07T12:19:00,24.6,24.419999999999998,24.419999999999998,25.3932,5555,1000.0,-999.9000000000182,-0.9999000000000182,stop,$10-50,35.42929818223516
vp_breakout,AAL,2021-01-07,short,LVN,2021-01-07T13:37:00,2021-01-07T13:47:00,15.535,15.4863,15.605,15.4863,14285,1000.0,695.6795000000027,0.6956795000000027,target,$10-50,35.42929818223516
vp_breakout,AMD,2021-01-08,short,LVN,2021-01-08T10:27:00,2021-01-08T10:42:00,93.81,94.21,94.21,92.2629,2500,1000.0,-999.9999999999786,-0.9999999999999786,stop,$50-150,35.391892814381634
vp_breakout,AVGO,2021-01-08,short,LVN,2021-01-08T13:24:00,2021-01-08T13:37:00,442.39,440.2582,443.90000000000003,440.2582,662,1000.0,1411.251599999999,1.4112515999999988,target,$300+,35.391892814381634
vp_breakout,CRM,2021-01-08,short,LVN,2021-01-08T10:27:00,2021-01-08T10:34:00,219.71,220.23000000000002,220.23000000000002,218.7754,1923,1000.0,-999.9600000000197,-0.9999600000000197,stop,$150-300,35.391892814381634
vp_breakout,QCOM,2021-01-08,short,LVN,2021-01-08T09:58:00,2021-01-08T09:59:00,156.02,155.7677,156.34,155.7677,3125,1000.0,788.4375000000609,0.788437500000061,target,$150-300,35.391892814381634
vp_breakout,PLTR,2021-01-08,short,LVN,2021-01-08T13:36:00,2021-01-08T14:00:00,24.88,25.18,25.18,24.305,3333,1000.0,-999.9000000000024,-0.9999000000000023,stop,$10-50,35.391892814381634
vp_breakout,SNAP,2021-01-08,short,LVN,2021-01-08T13:43:00,2021-01-08T13:46:00,52.22,52.51,52.51,50.3955,3448,1000.0,-999.9199999999971,-0.9999199999999971,stop,$50-150,35.391892814381634
vp_breakout,F,2021-01-08,short,LVN,2021-01-08T12:48:00,2021-01-08T13:19:00,8.955,8.915,9.025,8.915,14285,1000.0,571.4000000000132,0.5714000000000131,target,<$10,35.391892814381634
vp_breakout,AAL,2021-01-08,short,LVN,2021-01-08T13:23:00,2021-01-08T13:26:00,15.015,15.115,15.115,14.815000000000001,10000,1000.0,-999.9999999999965,-0.9999999999999964,stop,$10-50,35.391892814381634
vp_breakout,TSLA,2021-01-11,short,LVN,2021-01-11T15:19:00,2021-01-11T15:47:00,813.72,815.81,815.81,799.7745,478,1000.0,-999.0199999999609,-0.9990199999999608,stop,$300+,36.169028021340935
vp_breakout,AMD,2021-01-11,long,LVN,2021-01-11T09:54:00,2021-01-11T09:57:00,96.58,96.07000000000001,96.07000000000001,97.59999999999998,1960,1000.0,-999.5999999999822,-0.9995999999999822,stop,$50-150,36.169028021340935
vp_breakout,PLTR,2021-01-11,long,LVN,2021-01-11T09:55:00,2021-01-11T10:02:00,25.67,25.48,25.48,25.9758,5263,1000.0,-999.9700000000067,-0.9999700000000067,stop,$10-50,36.169028021340935
vp_breakout,SNAP,2021-01-11,long,LVN,2021-01-11T10:07:00,2021-01-11T10:08:00,53.69,53.53,53.53,54.00999999999999,6250,1000.0,-999.9999999999786,-0.9999999999999786,stop,$50-150,36.169028021340935
vp_breakout,F,2021-01-11,long,LVN,2021-01-11T09:56:00,2021-01-11T14:12:00,9.065,9.215000000000002,8.989999999999998,9.215000000000002,13333,1000.0,1999.9500000000285,1.9999500000000285,target,<$10,36.169028021340935
vp_breakout,DAL,2021-01-11,short,LVN,2021-01-11T14:59:00,2021-01-11T15:50:00,39.3,39.404999999999994,39.404999999999994,39.0205,9523,1000.0,-999.9149999999702,-0.9999149999999701,stop,$10-50,36.169028021340935
vp_breakout,AAPL,2021-01-12,short,LVN,2021-01-12T12:05:00,2021-01-12T12:05:00,127.99,127.6108,128.181985,127.6108,5208,1000.0,1974.873599999986,1.974873599999986,target,$50-150,33.81917322793199
vp_breakout,MSFT,2021-01-12,short,LVN,2021-01-12T12:06:00,2021-01-12T12:06:00,214.02,213.9768,214.35000000000002,213.9768,3030,1000.0,130.8960000000394,0.1308960000000394,target,$150-300,33.81917322793199
vp_breakout,TSLA,2021-01-12,long,LVN,2021-01-12T10:20:00,2021-01-12T10:22:00,860.17,857.75,857.75,862.6399,413,1000.0,-999.4599999999831,-0.9994599999999831,stop,$300+,33.81917322793199
vp_breakout,AMD,2021-01-12,long,LVN,2021-01-12T11:22:00,2021-01-12T11:35:00,98.33,97.81,97.81,99.36999999999999,1923,1000.0,-999.9599999999923,-0.9999599999999923,stop,$50-150,33.81917322793199
vp_breakout,INTC,2021-01-12,long,LVN,2021-01-12T10:06:00,2021-01-12T10:21:00,52.76,53.059999999999995,52.61,53.059999999999995,6666,1000.0,1999.799999999981,1.9997999999999811,target,$50-150,33.81917322793199
vp_breakout,QCOM,2021-01-12,short,LVN,2021-01-12T11:53:00,2021-01-12T11:54:00,155.11,155.342665,155.342665,152.4477,4298,1000.0,-999.9941699999881,-0.9999941699999881,stop,$150-300,33.81917322793199
vp_breakout,ROKU,2021-01-12,long,LVN,2021-01-12T10:19:00,2021-01-12T10:28:00,417.11,414.92,414.92,421.49,456,1000.0,-998.639999999999,-0.998639999999999,stop,$300+,33.81917322793199
vp_breakout,SNAP,2021-01-12,long,LVN,2021-01-12T10:13:00,2021-01-12T10:26:00,55.7,55.440000000000005,55.440000000000005,56.22,3846,1000.0,-999.9599999999923,-0.9999599999999923,stop,$50-150,33.81917322793199
vp_breakout,DIS,2021-01-12,short,LVN,2021-01-12T09:51:00,2021-01-12T10:20:00,176.57,177.12,177.12,175.46999999999997,1818,1000.0,-999.9000000000207,-0.9999000000000207,stop,$150-300,33.81917322793199
vp_breakout,TSLA,2021-01-13,short,LVN,2021-01-13T12:50:00,2021-01-13T12:53:00,832.12,835.0799999999999,835.0799999999999,811.4372,337,1000.0,-997.519999999974,-0.997519999999974,stop,$300+,33.978859942591576
vp_breakout,AMD,2021-01-13,short,LVN,2021-01-13T09:57:00,2021-01-13T10:00:00,91.605,91.449,92.03,91.449,2352,1000.0,366.9120000000139,0.3669120000000139,target,$50-150,33.978859942591576
vp_breakout,NFLX,2021-01-13,long,LVN,2021-01-13T09:53:00,2021-01-13T09:56:00,502.65,503.6828,501.09,503.6828,641,1000.0,662.0248000000056,0.6620248000000056,target,$300+,33.978859942591576
vp_breakout,PLTR,2021-01-13,short,LVN,2021-01-13T11:12:00,2021-01-13T11:18:00,26.29,26.0802,26.53,26.0802,4166,1000.0,874.0267999999907,0.8740267999999907,target,$10-50,33.978859942591576
vp_breakout,ROKU,2021-01-13,short,LVN,2021-01-13T12:53:00,2021-01-13T12:55:00,404.97,408.13,408.13,403.1142,316,1000.0,-998.5599999999899,-0.9985599999999899,stop,$300+,33.978859942591576
vp_breakout,SNAP,2021-01-13,short,LVN,2021-01-13T15:12:00,2021-01-13T15:55:00,54.26,53.63,54.44,53.342,5555,1000.0,3499.6499999999746,3.4996499999999746,session_close,$50-150,33.978859942591576
vp_breakout,NKE,2021-01-13,short,LVN,2021-01-13T09:57:00,2021-01-13T10:27:00,143.45,143.66517499999998,143.66517499999998,142.4612,4647,1000.0,-999.9182249999437,-0.9999182249999438,stop,$50-150,33.978859942591576
vp_breakout,MSFT,2021-01-14,short,LVN,2021-01-14T15:53:00,2021-01-14T15:55:00,213.16,213.0,213.47974,212.52052,3127,1000.0,500.31999999998936,0.5003199999999893,session_close,$150-300,34.81246261499024
vp_breakout,ADBE,2021-01-14,short,LVN,2021-01-14T14:13:00,2021-01-14T14:50:00,463.51,464.205265,464.205265,462.11947,1438,1000.0,-999.791070000009,-0.999791070000009,stop,$300+,34.81246261499024
vp_breakout,NFLX,2021-01-14,short,LVN,2021-01-14T15:20:00,2021-01-14T15:21:00,500.12,500.87018,500.87018,498.6039,1333,1000.0,-999.9899400000004,-0.9999899400000004,stop,$300+,34.81246261499024
vp_breakout,INTC,2021-01-14,long,LVN,2021-01-14T11:16:00,2021-01-14T11:24:00,59.83,60.11999999999999,59.685,60.11999999999999,6896,1000.0,1999.8399999999451,1.9998399999999452,target,$50-150,34.81246261499024
vp_breakout,PLTR,2021-01-14,short,LVN,2021-01-14T09:55:00,2021-01-14T09:58:00,24.55,24.785,24.785,24.080000000000002,4255,1000.0,-999.9249999999976,-0.9999249999999976,stop,$10-50,34.81246261499024
vp_breakout,ROKU,2021-01-14,long,LVN,2021-01-14T10:47:00,2021-01-14T10:58:00,419.94,419.31009,419.31009,421.19982,1587,1000.0,-999.6671699999926,-0.9996671699999925,stop,$300+,34.81246261499024
vp_breakout,SNAP,2021-01-14,short,LVN,2021-01-14T10:34:00,2021-01-14T10:37:00,53.12,52.909,53.43,52.909,3225,1000.0,680.4749999999952,0.6804749999999953,target,$50-150,34.81246261499024
vp_breakout,NKE,2021-01-14,short,LVN,2021-01-14T12:43:00,2021-01-14T12:51:00,142.37,142.58355500000002,142.58355500000002,141.94289,4682,1000.0,-999.8645100000642,-0.9998645100000643,stop,$50-150,34.81246261499024
vp_breakout,TSLA,2021-01-15,short,LVN,2021-01-15T14:27:00,2021-01-15T14:40:00,832.37,827.61,834.75,827.61,420,1000.0,1999.1999999999962,1.999199999999996,target,$300+,35.34176066603078
vp_breakout,NVDA,2021-01-15,short,LVN,2021-01-15T10:02:00,2021-01-15T10:16:00,524.3,520.24,526.3299999999999,520.24,492,1000.0,1997.5199999999732,1.997519999999973,target,$300+,35.34176066603078
vp_breakout,ADBE,2021-01-15,short,LVN,2021-01-15T10:10:00,2021-01-15T10:15:00,461.9,462.68,462.68,460.3399999999999,1282,1000.0,-999.9600000000379,-0.9999600000000379,stop,$300+,35.34176066603078
vp_breakout,CRM,2021-01-15,short,LVN,2021-01-15T15:45:00,2021-01-15T15:55:00,213.97,213.68,214.290955,213.32809,3115,1000.0,903.3499999999752,0.9033499999999752,session_close,$150-300,35.34176066603078
vp_breakout,INTC,2021-01-15,short,LVN,2021-01-15T10:19:00,2021-01-15T10:29:00,58.44,58.61,58.61,57.7077,5882,1000.0,-999.9400000000101,-0.99994000000001,stop,$50-150,35.34176066603078
vp_breakout,PLTR,2021-01-15,short,LVN,2021-01-15T11:03:00,2021-01-15T11:05:00,26.47,26.68,26.68,26.0969,4761,1000.0,-999.810000000004,-0.9998100000000041,stop,$10-50,35.34176066603078
vp_breakout,F,2021-01-15,short,LVN,2021-01-15T09:41:00,2021-01-15T15:55:00,9.955,9.845,10.025,9.8195,14285,1000.0,1571.349999999992,1.571349999999992,session_close,<$10,35.34176066603078
vp_breakout,WFC,2021-01-15,short,LVN,2021-01-15T09:51:00,2021-01-15T09:52:00,32.365,32.61,32.61,31.875000000000007,4081,1000.0,-999.8449999999896,-0.9998449999999895,stop,$10-50,35.34176066603078
vp_breakout,NKE,2021-01-15,long,LVN,2021-01-15T10:00:00,2021-01-15T10:03:00,141.9,141.67999999999998,141.67999999999998,143.5317,4545,1000.0,-999.900000000124,-0.999900000000124,stop,$50-150,35.34176066603078
vp_breakout,AAPL,2021-01-19,short,LVN,2021-01-19T10:02:00,2021-01-19T10:05:00,127.08,127.33,127.33,126.58,4000,1000.0,-1000.0,-1.0,stop,$50-150,35.39804607910972
vp_breakout,TSLA,2021-01-19,short,LVN,2021-01-19T11:00:00,2021-01-19T11:02:00,833.21,835.8549999999999,835.8549999999999,827.9200000000003,378,1000.0,-999.8099999999502,-0.9998099999999501,stop,$300+,35.39804607910972
vp_breakout,ORCL,2021-01-19,short,LVN,2021-01-19T12:41:00,2021-01-19T12:44:00,61.125,61.23,61.23,60.915000000000006,9523,1000.0,-999.9149999999702,-0.9999149999999701,stop,$50-150,35.39804607910972
vp_breakout,NFLX,2021-01-19,short,LVN,2021-01-19T09:56:00,2021-01-19T09:57:00,494.7,496.56,496.56,490.3756,537,1000.0,-998.8200000000073,-0.9988200000000074,stop,$300+,35.39804607910972
vp_breakout,CSCO,2021-01-19,long,LVN,2021-01-19T13:22:00,2021-01-19T14:19:00,45.275,45.205000000000005,45.205000000000005,45.467,14285,1000.0,-999.9499999999025,-0.9999499999999025,stop,$10-50,35.39804607910972
vp_breakout,PLTR,2021-01-19,long,LVN,2021-01-19T09:58:00,2021-01-19T10:02:00,27.36,27.04,27.04,28.0,3124,1000.0,-999.6800000000009,-0.9996800000000009,stop,$10-50,35.39804607910972
vp_breakout,SNAP,2021-01-19,short,LVN,2021-01-19T09:48:00,2021-01-19T09:51:00,50.26,50.599999999999994,50.599999999999994,50.1098,2941,1000.0,-999.9399999999891,-0.9999399999999892,stop,$50-150,35.39804607910972
vp_breakout,DIS,2021-01-19,long,LVN,2021-01-19T12:45:00,2021-01-19T12:48:00,173.52,173.07,173.07,174.3392,2222,1000.0,-999.9000000000378,-0.9999000000000379,stop,$150-300,35.39804607910972
vp_breakout,NKE,2021-01-19,short,LVN,2021-01-19T10:02:00,2021-01-19T10:24:00,139.81,140.09,140.09,139.25,3571,1000.0,-999.8800000000041,-0.9998800000000041,stop,$50-150,35.39804607910972
vp_breakout,MU,2021-01-20,short,LVN,2021-01-20T10:14:00,2021-01-20T15:55:00,85.39,83.55,85.86,82.0424,2127,1000.0,3913.680000000007,3.913680000000007,session_close,$50-150,36.87108328342684
vp_breakout,ROKU,2021-01-20,short,LVN,2021-01-20T11:05:00,2021-01-20T12:30:00,429.99,431.61,431.61,425.5611,617,1000.0,-999.5400000000028,-0.9995400000000028,stop,$300+,36.87108328342684
vp_breakout,SNAP,2021-01-20,long,LVN,2021-01-20T10:58:00,2021-01-20T11:02:00,51.1,50.870000000000005,50.870000000000005,55.5186,4347,1000.0,-999.8099999999864,-0.9998099999999864,stop,$50-150,36.87108328342684
vp_breakout,DIS,2021-01-20,short,LVN,2021-01-20T11:10:00,2021-01-20T11:10:00,173.57,173.84,173.84,172.1791,3703,1000.0,-999.8100000000379,-0.999810000000038,stop,$150-300,36.87108328342684
vp_breakout,NKE,2021-01-20,long,LVN,2021-01-20T12:30:00,2021-01-20T13:38:00,142.22,142.9665,142.00666999999999,142.9665,4687,1000.0,3498.845499999988,3.4988454999999883,target,$50-150,36.87108328342684
vp_breakout,DAL,2021-01-20,long,LVN,2021-01-20T13:19:00,2021-01-20T14:11:00,41.745,41.625,41.625,41.98499999999999,8333,1000.0,-999.9599999999787,-0.9999599999999786,stop,$10-50,36.87108328342684
vp_breakout,MSFT,2021-01-21,long,LVN,2021-01-21T10:12:00,2021-01-21T10:12:00,224.01,224.309,223.32,224.309,1449,1000.0,433.2510000000095,0.43325100000000955,target,$150-300,39.32498131875268
vp_breakout,AMD,2021-01-21,long,LVN,2021-01-21T13:22:00,2021-01-21T13:27:00,90.54,90.6426,90.39,90.6426,6666,1000.0,683.9315999999691,0.6839315999999691,target,$50-150,39.32498131875268
vp_breakout,CRM,2021-01-21,short,LVN,2021-01-21T10:49:00,2021-01-21T10:52:00,220.84,221.21,221.21,217.8927,2702,1000.0,-999.7400000000123,-0.9997400000000123,stop,$150-300,39.32498131875268
vp_breakout,ORCL,2021-01-21,short,LVN,2021-01-21T09:56:00,2021-01-21T10:29:00,61.06,61.209999999999994,61.209999999999994,60.76000000000002,6666,1000.0,-999.8999999999431,-0.9998999999999432,stop,$50-150,39.32498131875268
vp_breakout,NFLX,2021-01-21,short,LVN,2021-01-21T10:05:00,2021-01-21T10:06:00,576.42,579.56,579.56,574.8527,318,1000.0,-998.5199999999957,-0.9985199999999956,stop,$300+,39.32498131875268
vp_breakout,INTC,2021-01-21,long,LVN,2021-01-21T13:42:00,2021-01-21T14:04:00,59.81,60.040000000000006,59.695,60.040000000000006,8695,1000.0,1999.8500000000347,1.9998500000000348,target,$50-150,39.32498131875268
vp_breakout,PLTR,2021-01-21,short,LVN,2021-01-21T09:41:00,2021-01-21T09:41:00,25.48,25.61,25.61,25.4573,7692,1000.0,-999.9599999999923,-0.9999599999999923,stop,$10-50,39.32498131875268
vp_breakout,ROKU,2021-01-21,long,LVN,2021-01-21T10:18:00,2021-01-21T10:18:00,427.58,428.4486,425.67,428.4486,523,1000.0,454.2778000000078,0.4542778000000078,target,$300+,39.32498131875268
vp_breakout,SNAP,2021-01-21,long,LVN,2021-01-21T10:09:00,2021-01-21T10:20:00,54.56,54.18,54.18,55.32000000000001,2631,1000.0,-999.7800000000067,-0.9997800000000067,stop,$50-150,39.32498131875268
vp_breakout,DAL,2021-01-21,short,LVN,2021-01-21T09:49:00,2021-01-21T09:55:00,40.67,40.9,40.9,40.5232,4347,1000.0,-999.8099999999864,-0.9998099999999864,stop,$10-50,39.32498131875268
vp_breakout,NVDA,2021-01-22,long,LVN,2021-01-22T09:59:00,2021-01-22T10:01:00,550.39,548.8000000000001,548.8000000000001,553.5699999999998,628,1000.0,-998.5199999999486,-0.9985199999999486,stop,$300+,38.31394729295708
vp_breakout,NFLX,2021-01-22,short,LVN,2021-01-22T14:06:00,2021-01-22T15:55:00,568.71,564.68,570.3399999999999,504.1055,613,1000.0,2470.390000000053,2.470390000000053,session_close,$300+,38.31394729295708
