strategy,symbol,session_date,direction,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason,anchor_type,anchor_date
AVWAP-Pullback,ROKU,2023-05-23,long,2023-05-23T15:04:00,2023-05-23T15:17:00,56.36,56.10542081472575,56.10542081472575,56.869158370548504,235,1000.0,-59.826108539449336,-0.059826108539449335,stop,gap_day,2023-05-10
AVWAP-Pullback,F,2023-05-23,long,2023-05-23T13:53:00,2023-05-23T15:55:00,11.785,11.715,11.631161071005485,12.092677857989031,214,1000.0,-14.98000000000006,-0.014980000000000061,session_close,gap_day,2023-05-05
AVWAP-Pullback,AAL,2023-05-23,long,2023-05-23T10:13:00,2023-05-23T12:38:00,14.515,14.319332179811319,14.319332179811319,14.906335640377364,1332,1000.0,-260.62953649132396,-0.260629536491324,stop,gap_day,2023-05-08
AVWAP-Pullback,AVGO,2023-05-24,short,2023-05-24T12:42:00,2023-05-24T14:38:00,680.79,678.6299999999999,682.343737056437,677.6825258871258,52,1000.0,112.32000000000426,0.11232000000000425,trail_stop,gap_day,2023-05-23
AVWAP-Pullback,NFLX,2023-05-24,long,2023-05-24T11:00:00,2023-05-24T11:01:00,362.73,361.88973877139716,361.88973877139716,364.41052245720573,126,1000.0,-105.87291480395982,-0.10587291480395981,stop,gap_day,2023-05-18
AVWAP-Pullback,QCOM,2023-05-24,short,2023-05-24T14:03:00,2023-05-24T14:32:00,102.89,102.56500000000001,103.11378310390889,102.44243379218223,103,1000.0,33.47499999999883,0.03347499999999883,trail_stop,gap_day,2023-05-22
AVWAP-Pullback,CSCO,2023-05-24,long,2023-05-24T11:07:00,2023-05-24T12:38:00,48.435,48.22844280994096,48.22844280994096,48.84811438011809,427,1000.0,-88.19992015521186,-0.08819992015521186,stop,gap_day,2023-05-18
AVWAP-Pullback,MU,2023-05-24,long,2023-05-24T09:43:00,2023-05-24T09:44:00,65.86,65.66562593152534,65.66562593152534,66.24874813694932,470,1000.0,-91.35581218308957,-0.09135581218308957,stop,gap_day,2023-05-22
AVWAP-Pullback,SNAP,2023-05-24,long,2023-05-24T10:52:00,2023-05-24T15:55:00,9.685,9.785,9.525227647321914,10.004544705356173,341,1000.0,34.09999999999988,0.03409999999999988,session_close,gap_day,2023-05-17
AVWAP-Pullback,NKE,2023-05-24,short,2023-05-24T15:44:00,2023-05-24T15:55:00,108.36,108.295,108.67132701856394,107.73734596287211,323,1000.0,20.994999999999266,0.020994999999999264,session_close,gap_day,2023-05-19
