symbol,date,wave_id,score,entry_time_et,entry_price,target,stop,exit_time_et,exit_price,exit_reason,pnl_per_share,shares,pnl,risk_per_share,duration_minutes
CLRB,2026-01-12,17,8,09:30:00,3.47,0.0,3.401,09:32:00,3.401,stop_hit,-0.069,14409,-994.56,0.069,2.0
GNPX,2026-01-12,3,8,09:01:00,2.29,0.0,2.2744,09:02:00,2.3022,trailing_stop,0.0122,21834,266.37,0.0156,1.0
NCEL,2026-01-12,15,8,09:14:00,2.31,0.0,2.2843,09:20:00,2.3571,trailing_stop,0.0471,21645,1020.29,0.0257,6.0
NCEL,2026-01-12,17,7,09:26:00,2.38,0.0,2.3242,09:28:00,2.4621,trailing_stop,0.0821,8956,735.18,0.0558,2.0
NCEL,2026-01-12,27,7,12:50:00,2.4099,0.0,2.4009,12:52:00,2.4354,trailing_stop,0.0255,20747,528.87,0.01,2.0
NCEL,2026-01-12,33,7,13:30:00,2.27,0.0,2.2643,13:31:00,2.2843,trailing_stop,0.0143,22026,314.15,0.01,1.0
NCEL,2026-01-12,47,7,15:37:00,2.3996,0.0,2.3493,15:42:00,2.4249,trailing_stop,0.0253,9942,251.1,0.0503,5.0
NCEL,2026-01-12,62,8,19:00:00,2.4206,0.0,2.404,19:06:00,2.4417,trailing_stop,0.0211,20656,435.58,0.0166,6.0
OM,2026-01-12,31,7,17:09:00,5.54,0.0,5.5062,17:41:00,5.51,time_stop,-0.03,9025,-270.75,0.0338,32.0
OM,2026-01-12,32,9,17:20:00,5.54,0.0,5.5361,17:24:00,5.5361,stop_hit,-0.0039,9025,-34.97,0.01,4.0
AHMA,2026-01-13,5,7,10:18:00,11.09,0.0,10.6633,10:19:00,10.6633,stop_hit,-0.4267,1171,-499.69,0.4267,1.0
AHMA,2026-01-13,6,7,16:17:00,12.8995,0.0,12.2992,16:19:00,12.2992,stop_hit,-0.6003,832,-499.47,0.6003,2.0
BCTX,2026-01-13,4,7,15:06:00,10.58,0.0,10.4937,15:08:00,10.7068,trailing_stop,0.1268,4725,599.37,0.0863,2.0
