strategy,symbol,session_date,direction,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason,anchor_type,anchor_date
AVWAP-Pullback,AAPL,2024-05-09,short,2024-05-09T09:59:00,2024-05-09T13:19:00,183.7,184.24369704966315,184.24369704966315,182.61260590067366,1146,1000.0,-623.0768189139881,-0.623076818913988,stop,gap_day,2024-05-03
AVWAP-Pullback,NVDA,2024-05-09,short,2024-05-09T11:36:00,2024-05-09T11:38:00,894.43,893.5274879908465,894.8812560045767,893.5274879908465,735,1000.0,663.3463267278205,0.6633463267278205,target,gap_day,2024-05-03
AVWAP-Pullback,TSLA,2024-05-09,short,2024-05-09T12:51:00,2024-05-09T12:55:00,173.08,173.31962096302487,173.31962096302487,172.6007580739503,256,1000.0,-61.34296653436468,-0.061342966534364676,stop,gap_day,2024-05-08
AVWAP-Pullback,NVDA,2024-05-10,short,2024-05-10T12:50:00,2024-05-10T14:09:00,898.84,900.8961481190544,900.8961481190544,894.7277037618913,486,1000.0,-999.2879858604101,-0.9992879858604101,stop,gap_day,2024-05-03
AVWAP-Pullback,TSLA,2024-05-10,short,2024-05-10T09:55:00,2024-05-10T09:56:00,171.715,172.15902575681503,172.15902575681503,170.82694848636996,1897,1000.0,-842.3168606780986,-0.8423168606780986,stop,gap_day,2024-05-08
AVWAP-Pullback,NVDA,2024-05-13,short,2024-05-13T10:21:00,2024-05-13T10:24:00,897.4,896.6800000000001,898.6932528246384,894.8134943507231,383,1000.0,275.7599999999669,0.2757599999999669,trail_stop,gap_day,2024-05-03
AVWAP-Pullback,TSLA,2024-05-13,long,2024-05-13T10:46:00,2024-05-13T10:58:00,173.0,172.56783856489716,172.56783856489716,173.86432287020568,1881,1000.0,-812.895659428445,-0.812895659428445,stop,gap_day,2024-05-08
AVWAP-Pullback,NVDA,2024-05-14,long,2024-05-14T09:42:00,2024-05-14T09:43:00,899.51,901.6332791262141,898.4483604368929,901.6332791262141,941,1000.0,1998.0056577674954,1.9980056577674954,target,gap_day,2024-05-03
AVWAP-Pullback,TSLA,2024-05-14,long,2024-05-14T10:19:00,2024-05-14T10:28:00,174.73,176.1631874181265,174.01340629093673,176.1631874181265,1395,1000.0,1999.2964482864982,1.999296448286498,target,gap_day,2024-05-08
AVWAP-Pullback,TSLA,2024-05-15,short,2024-05-15T09:58:00,2024-05-15T09:59:00,173.9,174.1030129695492,174.1030129695492,173.4939740609016,3581,1000.0,-726.9894439557083,-0.7269894439557083,stop,gap_day,2024-05-08
AVWAP-Pullback,TSLA,2024-05-16,short,2024-05-16T09:51:00,2024-05-16T09:53:00,173.29,173.4943652741374,173.4943652741374,172.88126945172516,1745,1000.0,-356.61740336979096,-0.356617403369791,stop,gap_day,2024-05-08
AVWAP-Pullback,NVDA,2024-05-17,short,2024-05-17T14:41:00,2024-05-17T14:42:00,921.5,921.8194321714766,921.8194321714766,920.8611356570468,546,1000.0,-174.40996562621922,-0.17440996562621922,stop,gap_day,2024-05-03
AVWAP-Pullback,TSLA,2024-05-17,short,2024-05-17T09:48:00,2024-05-17T09:51:00,173.47,173.077177985593,173.6664110072035,173.077177985593,667,1000.0,262.0122836094612,0.26201228360946116,target,gap_day,2024-05-08
AVWAP-Pullback,TSLA,2024-05-20,short,2024-05-20T11:15:00,2024-05-20T11:19:00,174.25,174.44681711616383,174.44681711616383,173.85636576767234,1094,1000.0,-215.31792508322798,-0.21531792508322797,stop,gap_day,2024-05-08
AVWAP-Pullback,AAPL,2024-05-23,long,2024-05-23T14:25:00,2024-05-23T14:52:00,187.69,187.21497977314152,187.21497977314152,188.64004045371695,681,1000.0,-323.488774490622,-0.323488774490622,stop,gap_day,2024-05-03
AVWAP-Pullback,NVDA,2024-05-24,long,2024-05-24T10:11:00,2024-05-24T10:17:00,1036.2,1038.9199999999996,1033.121229820409,1042.357540359182,324,1000.0,881.2799999998615,0.8812799999998615,trail_stop,gap_day,2024-05-23
AVWAP-Pullback,TSLA,2024-05-24,long,2024-05-24T10:32:00,2024-05-24T10:33:00,177.9,177.54182226924925,177.54182226924925,178.6163554615015,2791,1000.0,-999.6740465253534,-0.9996740465253534,stop,gap_day,2024-05-22
AVWAP-Pullback,TSLA,2024-05-28,short,2024-05-28T10:27:00,2024-05-28T10:31:00,176.14,175.735,176.61171756036214,175.19656487927568,1248,1000.0,505.43999999996595,0.5054399999999659,trail_stop,gap_day,2024-05-22
AVWAP-Pullback,NVDA,2024-05-29,short,2024-05-29T09:42:00,2024-05-29T09:43:00,1119.3,1117.9359238255995,1119.9820380872002,1117.9359238255995,1466,1000.0,1999.7356716710628,1.9997356716710628,target,gap_day,2024-05-28
AVWAP-Pullback,TSLA,2024-05-29,short,2024-05-29T13:56:00,2024-05-29T13:57:00,176.92,177.05104276202658,177.05104276202658,176.6579144759468,485,1000.0,-63.55573958289881,-0.06355573958289881,stop,gap_day,2024-05-22
AVWAP-Pullback,NVDA,2024-05-30,short,2024-05-30T11:17:00,2024-05-30T11:20:00,1133.27,1129.1295920650964,1135.3402039674518,1129.1295920650964,483,1000.0,1999.8170325584283,1.9998170325584284,target,gap_day,2024-05-28
AVWAP-Pullback,TSLA,2024-05-30,long,2024-05-30T15:37:00,2024-05-30T15:38:00,178.7,178.51135295127858,178.51135295127858,179.0772940974428,572,1000.0,-107.90611186864476,-0.10790611186864475,stop,gap_day,2024-05-22
AVWAP-Pullback,NVDA,2024-05-31,long,2024-05-31T09:49:00,2024-05-31T09:50:00,1123.94,1122.0786212250166,1122.0786212250166,1127.662757549967,537,1000.0,-999.5604021661127,-0.9995604021661126,stop,gap_day,2024-05-28
AVWAP-Pullback,TSLA,2024-05-31,long,2024-05-31T09:49:00,2024-05-31T09:50:00,178.31,177.95492318394494,177.95492318394494,179.02015363211012,2677,1000.0,-950.5406365793966,-0.9505406365793966,stop,gap_day,2024-05-22
AVWAP-Pullback,NVDA,2024-06-03,short,2024-06-03T11:15:00,2024-06-03T11:16:00,1125.775,1127.738623276416,1127.738623276416,1121.847753447168,509,1000.0,-999.4842476957447,-0.9994842476957446,stop,gap_day,2024-05-28
AVWAP-Pullback,TSLA,2024-06-03,long,2024-06-03T10:34:00,2024-06-03T11:05:00,179.7,178.89251320651528,178.89251320651528,181.31497358696942,1238,1000.0,-999.6686503340752,-0.9996686503340753,stop,gap_day,2024-05-22
AVWAP-Pullback,NVDA,2024-06-04,long,2024-06-04T09:53:00,2024-06-04T09:56:00,1149.52,1148.0001314498365,1148.0001314498365,1152.5597371003269,657,1000.0,-998.5536374573783,-0.9985536374573782,stop,gap_day,2024-06-03
AVWAP-Pullback,TSLA,2024-06-05,short,2024-06-05T11:36:00,2024-06-05T13:16:00,175.6,176.14805620380682,176.14805620380682,174.50388759238635,1589,1000.0,-870.8613078490415,-0.8708613078490415,stop,gap_day,2024-05-22
AVWAP-Pullback,NVDA,2024-06-06,short,2024-06-06T11:23:00,2024-06-06T11:48:00,1204.0,1206.894598794207,1206.894598794207,1198.210802411586,345,1000.0,-998.6365840014196,-0.9986365840014195,stop,gap_day,2024-06-03
AVWAP-Pullback,TSLA,2024-06-06,short,2024-06-06T12:31:00,2024-06-06T12:33:00,175.9,176.3042033427339,176.3042033427339,175.09159331453222,2474,1000.0,-999.9990699236528,-0.9999990699236527,stop,gap_day,2024-05-22
AVWAP-Pullback,NVDA,2024-06-07,long,2024-06-07T10:53:00,2024-06-07T11:04:00,1192.02,1188.397232965832,1188.397232965832,1199.265534068336,276,1000.0,-999.8837014303581,-0.9998837014303581,stop,gap_day,2024-06-03
AVWAP-Pullback,TSLA,2024-06-07,long,2024-06-07T11:14:00,2024-06-07T11:32:00,177.77,178.44,177.356247500527,178.59750499894605,835,1000.0,559.4499999999896,0.5594499999999896,trail_stop,gap_day,2024-05-22
AVWAP-Pullback,TSLA,2024-06-10,short,2024-06-10T10:28:00,2024-06-10T10:55:00,176.83,175.8593021967782,177.31534890161092,175.8593021967782,1155,1000.0,1121.155962721191,1.121155962721191,target,gap_day,2024-05-22
AVWAP-Pullback,NVDA,2024-06-11,long,2024-06-11T10:11:00,2024-06-11T10:13:00,121.65,121.35052881622158,121.35052881622158,122.24894236755685,2766,1000.0,-828.337294331116,-0.828337294331116,stop,gap_day,2024-06-10
AVWAP-Pullback,NVDA,2024-06-12,long,2024-06-12T15:46:00,2024-06-12T15:51:00,124.53,125.34558846117264,124.12220576941368,125.34558846117264,2452,1000.0,1999.822906795308,1.999822906795308,target,gap_day,2024-06-10
AVWAP-Pullback,TSLA,2024-06-12,short,2024-06-12T10:28:00,2024-06-12T10:30:00,175.55,176.03253784379672,176.03253784379672,174.5849243124066,1913,1000.0,-923.0948951830987,-0.9230948951830987,stop,gap_day,2024-05-22
AVWAP-Pullback,NVDA,2024-06-14,short,2024-06-14T11:56:00,2024-06-14T11:59:00,130.36,130.59279663981755,130.59279663981755,129.89440672036494,4295,1000.0,-999.8615680163184,-0.9998615680163184,stop,gap_day,2024-06-13
AVWAP-Pullback,NVDA,2024-06-17,short,2024-06-17T09:53:00,2024-06-17T09:54:00,131.07,131.35305615008474,131.35305615008474,130.5038876998305,3532,1000.0,-999.754322099325,-0.999754322099325,stop,gap_day,2024-06-13
AVWAP-Pullback,TSLA,2024-06-18,short,2024-06-18T12:20:00,2024-06-18T12:21:00,184.35,184.5252411127885,184.5252411127885,183.99951777442297,593,1000.0,-103.91797988358792,-0.10391797988358792,stop,gap_day,2024-06-13
AVWAP-Pullback,TSLA,2024-06-20,short,2024-06-20T10:56:00,2024-06-20T11:00:00,183.45,183.98201738649334,183.98201738649334,182.3859652270133,572,1000.0,-304.3139450741967,-0.3043139450741967,stop,gap_day,2024-06-13
AVWAP-Pullback,TSLA,2024-06-21,long,2024-06-21T10:55:00,2024-06-21T10:56:00,183.45,183.23172342857373,183.23172342857373,183.8865531428525,1362,1000.0,-297.2926902825643,-0.29729269028256433,stop,gap_day,2024-06-13
AVWAP-Pullback,TSLA,2024-06-24,short,2024-06-24T11:05:00,2024-06-24T11:09:00,183.93,184.60683062394384,184.60683062394384,182.57633875211235,1278,1000.0,-864.9895374002133,-0.8649895374002133,stop,gap_day,2024-06-13
AVWAP-Pullback,NVDA,2024-06-25,long,2024-06-25T10:46:00,2024-06-25T11:02:00,121.74,122.71015762108213,121.25492118945893,122.71015762108213,2061,1000.0,1999.4948570502847,1.9994948570502848,target,gap_day,2024-06-24
AVWAP-Pullback,TSLA,2024-06-25,long,2024-06-25T09:58:00,2024-06-25T10:01:00,184.03,185.0983871915847,183.49580640420766,185.0983871915847,1530,1000.0,1634.6324031245767,1.6346324031245767,target,gap_day,2024-06-13
AVWAP-Pullback,NVDA,2024-06-26,long,2024-06-26T10:35:00,2024-06-26T10:39:00,125.45,124.98138075128436,124.98138075128436,126.38723849743128,2133,1000.0,-999.564857510461,-0.999564857510461,stop,gap_day,2024-06-25
AVWAP-Pullback,NVDA,2024-06-27,long,2024-06-27T10:32:00,2024-06-27T10:33:00,124.64,124.32086816357926,124.32086816357926,125.27826367284148,3133,1000.0,-999.8400435061709,-0.999840043506171,stop,gap_day,2024-06-25
AVWAP-Pullback,NVDA,2024-06-28,short,2024-06-28T12:16:00,2024-06-28T12:17:00,125.03,124.60125217879875,125.24437391060063,124.60125217879875,2423,1000.0,1038.855970770643,1.0388559707706428,target,gap_day,2024-06-25
AVWAP-Pullback,NVDA,2024-07-01,long,2024-07-01T11:47:00,2024-07-01T12:01:00,123.14,124.08733280381641,122.6663335980918,124.08733280381641,2111,1000.0,1999.8195488564381,1.999819548856438,target,gap_day,2024-06-25
AVWAP-Pullback,NVDA,2024-07-02,long,2024-07-02T13:25:00,2024-07-02T13:26:00,123.2,123.02354062060458,123.02354062060458,123.55291875879085,956,1000.0,-168.69516670202609,-0.16869516670202608,stop,gap_day,2024-06-25
AVWAP-Pullback,NVDA,2024-07-03,long,2024-07-03T09:47:00,2024-07-03T10:26:00,122.13,121.68580326436442,121.68580326436442,123.01839347127114,2251,1000.0,-999.8868519156722,-0.9998868519156722,stop,gap_day,2024-07-02
AVWAP-Pullback,NVDA,2024-07-11,short,2024-07-11T11:18:00,2024-07-11T11:21:00,130.14,129.79383988067764,130.31308005966116,129.79383988067764,4703,1000.0,1627.991041173006,1.6279910411730059,target,gap_day,2024-07-02
