strategy,symbol,session_date,direction,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason,anchor_type,anchor_date
AVWAP-Breakout,NVDA,2024-05-07,long,2024-05-07T10:51:00,2024-05-07T11:22:00,902.8,906.5150000000001,899.3900000000001,909.6199999999997,293,1000.0,1088.4950000000426,1.0884950000000426,trail_stop,gap_day,2024-05-03
AVWAP-Breakout,NVDA,2024-05-08,long,2024-05-08T11:13:00,2024-05-08T11:15:00,902.66,901.2700000000001,901.2700000000001,905.4399999999997,719,1000.0,-999.4099999999085,-0.9994099999999084,stop,gap_day,2024-05-03
AVWAP-Breakout,TSLA,2024-05-08,long,2024-05-08T10:48:00,2024-05-08T11:04:00,175.29,174.81,174.81,176.24999999999997,2083,1000.0,-999.8399999999787,-0.9998399999999786,stop,earnings,2024-04-24
AVWAP-Breakout,AAPL,2024-05-09,long,2024-05-09T13:23:00,2024-05-09T13:41:00,184.13,184.5625,183.83999999999997,184.71000000000004,3194,1000.0,1381.4050000000145,1.3814050000000144,trail_stop,earnings,2024-05-03
AVWAP-Breakout,NVDA,2024-05-09,long,2024-05-09T11:29:00,2024-05-09T11:36:00,895.45,893.84,893.84,898.6700000000001,621,1000.0,-999.8100000000085,-0.9998100000000085,stop,gap_day,2024-05-03
AVWAP-Breakout,TSLA,2024-05-09,long,2024-05-09T12:28:00,2024-05-09T12:32:00,173.35,172.88,172.88,174.29,2127,1000.0,-999.6899999999976,-0.9996899999999975,stop,gap_day,2024-05-08
AVWAP-Breakout,NVDA,2024-05-10,long,2024-05-10T11:06:00,2024-05-10T11:07:00,901.69,899.95,899.95,905.1700000000001,574,1000.0,-998.7600000000052,-0.9987600000000052,stop,gap_day,2024-05-03
AVWAP-Breakout,NVDA,2024-05-13,long,2024-05-13T10:25:00,2024-05-13T10:27:00,899.0,895.9300000000001,895.9300000000001,905.1399999999999,325,1000.0,-997.7499999999793,-0.9977499999999793,stop,gap_day,2024-05-03
AVWAP-Breakout,NVDA,2024-05-14,long,2024-05-14T10:21:00,2024-05-14T10:23:00,900.15,904.4699999999999,897.99,904.4699999999999,462,1000.0,1995.8399999999706,1.9958399999999705,target,gap_day,2024-05-03
AVWAP-Breakout,TSLA,2024-05-15,long,2024-05-15T15:52:00,2024-05-15T15:55:00,174.25,174.15,174.0,174.75,2017,1000.0,-201.69999999998853,-0.20169999999998853,session_close,gap_day,2024-05-08
AVWAP-Breakout,TSLA,2024-05-17,long,2024-05-17T10:01:00,2024-05-17T10:18:00,173.7,174.7,173.2,174.7,2000,1000.0,2000.0,2.0,target,gap_day,2024-05-08
AVWAP-Breakout,TSLA,2024-05-20,long,2024-05-20T12:39:00,2024-05-20T12:42:00,174.33,174.63000000000008,174.17999999999998,174.63000000000008,1190,1000.0,357.0000000000812,0.3570000000000812,target,gap_day,2024-05-08
AVWAP-Breakout,TSLA,2024-05-21,long,2024-05-21T11:57:00,2024-05-21T12:00:00,179.32,180.28000000000003,178.83999999999997,180.28000000000003,2083,1000.0,1999.6800000000758,1.9996800000000758,target,gap_day,2024-04-29
AVWAP-Breakout,AAPL,2024-05-23,long,2024-05-23T15:02:00,2024-05-23T15:19:00,187.4,187.49,187.23,187.74000000000004,1226,1000.0,110.34000000000418,0.11034000000000418,trail_stop,earnings,2024-05-03
AVWAP-Breakout,TSLA,2024-05-24,long,2024-05-24T10:29:00,2024-05-24T10:40:00,177.94,177.44,177.44,178.94,2000,1000.0,-1000.0,-1.0,stop,gap_day,2024-05-22
AVWAP-Breakout,TSLA,2024-05-28,long,2024-05-28T11:41:00,2024-05-28T11:54:00,176.62,177.08,176.22,177.42000000000002,2244,1000.0,1032.240000000018,1.032240000000018,trail_stop,gap_day,2024-05-22
AVWAP-Breakout,TSLA,2024-05-29,long,2024-05-29T11:02:00,2024-05-29T11:06:00,175.9,175.51,175.51,176.68000000000004,2115,1000.0,-824.8500000000313,-0.8248500000000313,stop,gap_day,2024-05-08
AVWAP-Breakout,NVDA,2024-05-30,long,2024-05-30T14:18:00,2024-05-30T14:35:00,1136.195,1134.39,1134.39,1139.8049999999996,554,1000.0,-999.9699999999093,-0.9999699999999093,stop,gap_day,2024-05-28
AVWAP-Breakout,TSLA,2024-05-30,long,2024-05-30T12:01:00,2024-05-30T12:30:00,177.12,176.78,176.78,177.8,1069,1000.0,-363.4600000000037,-0.36346000000000367,stop,gap_day,2024-05-08
AVWAP-Breakout,NVDA,2024-05-31,long,2024-05-31T12:01:00,2024-05-31T12:04:00,1091.59,1087.06,1087.06,1100.6499999999999,220,1000.0,-996.599999999994,-0.996599999999994,stop,earnings,2024-05-23
AVWAP-Breakout,TSLA,2024-05-31,long,2024-05-31T09:58:00,2024-05-31T10:09:00,178.82,179.365,177.98,180.5,1190,1000.0,648.5500000000189,0.648550000000019,trail_stop,gap_day,2024-05-22
AVWAP-Breakout,NVDA,2024-06-04,long,2024-06-04T10:01:00,2024-06-04T10:03:00,1148.98,1149.8649999999998,1147.02,1152.9,510,1000.0,451.3499999998794,0.4513499999998794,trail_stop,gap_day,2024-06-03
AVWAP-Breakout,TSLA,2024-06-04,long,2024-06-04T10:42:00,2024-06-04T10:45:00,176.01,175.64999999999998,175.64999999999998,176.73000000000002,1800,1000.0,-648.0000000000246,-0.6480000000000246,stop,gap_day,2024-05-08
AVWAP-Breakout,TSLA,2024-06-05,long,2024-06-05T11:32:00,2024-06-05T11:37:00,175.48,175.5775,175.32,175.79999999999998,1534,1000.0,149.56499999999477,0.14956499999999476,trail_stop,gap_day,2024-05-08
AVWAP-Breakout,NVDA,2024-06-06,long,2024-06-06T11:19:00,2024-06-06T11:22:00,1208.35,1202.95,1202.95,1219.1499999999996,185,1000.0,-998.9999999999748,-0.9989999999999748,stop,gap_day,2024-06-03
AVWAP-Breakout,NVDA,2024-06-07,long,2024-06-07T10:29:00,2024-06-07T10:30:00,1189.6,1187.45,1187.45,1193.8999999999996,465,1000.0,-999.7499999999366,-0.9997499999999365,stop,gap_day,2024-06-03
AVWAP-Breakout,NVDA,2024-06-11,long,2024-06-11T15:00:00,2024-06-11T15:02:00,121.0,120.83,120.83,121.34,2194,1000.0,-372.98000000000377,-0.37298000000000375,stop,gap_day,2024-06-10
AVWAP-Breakout,TSLA,2024-06-14,long,2024-06-14T12:38:00,2024-06-14T12:40:00,179.09,178.91,178.91,179.45000000000002,994,1000.0,-178.92000000000678,-0.17892000000000677,stop,gap_day,2024-05-22
AVWAP-Breakout,NVDA,2024-06-17,long,2024-06-17T11:07:00,2024-06-17T11:21:00,131.285,130.82,130.82,132.215,2150,1000.0,-999.7500000000073,-0.9997500000000072,stop,gap_day,2024-06-13
AVWAP-Breakout,TSLA,2024-06-17,long,2024-06-17T10:33:00,2024-06-17T10:37:00,183.09,184.57000000000002,182.35,184.57000000000002,1351,1000.0,1999.4800000000246,1.9994800000000246,target,gap_day,2024-06-13
AVWAP-Breakout,TSLA,2024-06-18,long,2024-06-18T12:21:00,2024-06-18T12:22:00,184.44,184.72000000000003,184.29999999999998,184.72000000000003,1161,1000.0,325.0800000000343,0.32508000000003434,target,gap_day,2024-06-13
AVWAP-Breakout,NVDA,2024-06-21,long,2024-06-21T11:02:00,2024-06-21T11:07:00,128.17,127.58500000000001,127.58500000000001,129.33999999999995,1709,1000.0,-999.7649999999651,-0.999764999999965,stop,gap_day,2024-06-10
AVWAP-Breakout,TSLA,2024-06-21,long,2024-06-21T10:51:00,2024-06-21T10:52:00,183.91,183.14999999999998,183.14999999999998,185.43000000000004,1315,1000.0,-999.4000000000254,-0.9994000000000255,stop,gap_day,2024-06-13
AVWAP-Breakout,NVDA,2024-06-25,long,2024-06-25T11:15:00,2024-06-25T11:18:00,124.08,123.75,123.75,124.74,3030,1000.0,-999.8999999999949,-0.9998999999999949,stop,gap_day,2024-06-21
AVWAP-Breakout,NVDA,2024-06-26,long,2024-06-26T10:54:00,2024-06-26T10:59:00,124.83,124.17,124.17,126.14999999999999,1515,1000.0,-999.8999999999949,-0.9998999999999949,stop,gap_day,2024-06-24
AVWAP-Breakout,NVDA,2024-06-27,long,2024-06-27T13:41:00,2024-06-27T13:42:00,125.03,124.86,124.86,125.37,5882,1000.0,-999.9400000000101,-0.99994000000001,stop,gap_day,2024-06-21
AVWAP-Breakout,NVDA,2024-06-28,long,2024-06-28T13:33:00,2024-06-28T13:37:00,124.48,124.16,124.16,125.12000000000002,3124,1000.0,-999.680000000023,-0.999680000000023,stop,gap_day,2024-06-24
AVWAP-Breakout,NVDA,2024-07-01,long,2024-07-01T11:30:00,2024-07-01T11:31:00,124.09,123.8,123.8,124.67000000000002,3448,1000.0,-999.9200000000216,-0.9999200000000216,stop,gap_day,2024-06-21
AVWAP-Breakout,NVDA,2024-07-02,long,2024-07-02T12:58:00,2024-07-02T13:01:00,122.99,122.84,122.84,123.28999999999998,6666,1000.0,-999.8999999999431,-0.9998999999999432,stop,gap_day,2024-06-24
AVWAP-Breakout,NVDA,2024-07-03,long,2024-07-03T10:44:00,2024-07-03T10:49:00,123.16,124.21999999999997,122.63000000000001,124.21999999999997,1886,1000.0,1999.1599999999507,1.9991599999999508,target,gap_day,2024-06-24
AVWAP-Breakout,NVDA,2024-07-11,long,2024-07-11T12:09:00,2024-07-11T12:13:00,130.045,129.98,129.85999999999999,130.415,5405,1000.0,-351.3249999999877,-0.35132499999998773,trail_stop,gap_day,2024-07-02
AVWAP-Breakout,NVDA,2024-07-12,long,2024-07-12T15:52:00,2024-07-12T15:54:00,129.27,129.81000000000003,129.0,129.81000000000003,3703,1000.0,1999.6200000000758,1.999620000000076,target,gap_day,2024-07-02
AVWAP-Breakout,TSLA,2024-07-15,long,2024-07-15T15:49:00,2024-07-15T15:50:00,252.805,252.01,252.01,254.39500000000004,1257,1000.0,-999.3150000000201,-0.99931500000002,stop,gap_day,2024-07-02
AVWAP-Breakout,AAPL,2024-07-16,long,2024-07-16T15:35:00,2024-07-16T15:36:00,234.7,234.45999999999998,234.45999999999998,235.18,1258,1000.0,-301.92000000001144,-0.30192000000001146,stop,gap_day,2024-07-15
AVWAP-Breakout,NVDA,2024-07-16,long,2024-07-16T11:03:00,2024-07-16T11:11:00,126.25,126.74000000000001,125.89,126.97,2777,1000.0,1360.7300000000253,1.3607300000000253,trail_stop,gap_day,2024-06-24
AVWAP-Breakout,TSLA,2024-07-16,long,2024-07-16T10:58:00,2024-07-16T11:01:00,252.3,251.67,251.67,253.56000000000006,1587,1000.0,-999.8100000000379,-0.999810000000038,stop,gap_day,2024-07-15
AVWAP-Breakout,TSLA,2024-07-17,long,2024-07-17T12:21:00,2024-07-17T12:28:00,248.31,247.82999999999998,247.82999999999998,249.27000000000004,2083,1000.0,-999.8400000000379,-0.9998400000000379,stop,gap_day,2024-07-02
AVWAP-Breakout,NVDA,2024-07-18,long,2024-07-18T14:04:00,2024-07-18T14:09:00,120.03,120.81,119.64,120.81,2564,1000.0,1999.9200000000028,1.9999200000000028,target,gap_day,2024-07-17
AVWAP-Breakout,META,2024-07-18,long,2024-07-18T15:48:00,2024-07-18T15:49:00,477.8,479.00000000000006,477.2,479.00000000000006,842,1000.0,1010.4000000000383,1.0104000000000384,target,gap_day,2024-07-12
AVWAP-Breakout,TSLA,2024-07-18,long,2024-07-18T10:07:00,2024-07-18T10:16:00,253.32,255.32,252.32,255.32,1000,1000.0,2000.0,2.0,target,gap_day,2024-07-15
AVWAP-Breakout,META,2024-07-19,long,2024-07-19T12:55:00,2024-07-19T13:02:00,479.0,478.45,478.45,480.1,342,1000.0,-188.1000000000039,-0.18810000000000388,stop,gap_day,2024-07-17
AVWAP-Breakout,AAPL,2024-07-22,long,2024-07-22T10:40:00,2024-07-22T10:45:00,227.03,226.63,226.63,227.83,2499,1000.0,-999.6000000000142,-0.9996000000000143,stop,gap_day,2024-07-17
AVWAP-Breakout,NVDA,2024-07-22,long,2024-07-22T11:53:00,2024-07-22T12:22:00,121.08,121.87999999999998,120.68,121.87999999999998,2500,1000.0,1999.9999999999573,1.9999999999999571,target,gap_day,2024-07-17
AVWAP-Breakout,META,2024-07-22,long,2024-07-22T11:11:00,2024-07-22T11:16:00,485.78,486.84000000000003,484.83,487.67999999999995,555,1000.0,588.3000000000328,0.5883000000000328,trail_stop,gap_day,2024-07-12
AVWAP-Breakout,TSLA,2024-07-22,long,2024-07-22T10:44:00,2024-07-22T10:51:00,248.72,247.78,247.78,250.6,1063,1000.0,-999.2199999999975,-0.9992199999999976,stop,gap_day,2024-07-12
AVWAP-Breakout,AAPL,2024-07-23,long,2024-07-23T11:16:00,2024-07-23T11:17:00,226.03,225.7,225.7,226.69000000000003,3030,1000.0,-999.9000000000378,-0.9999000000000379,stop,gap_day,2024-07-17
AVWAP-Breakout,NVDA,2024-07-23,long,2024-07-23T14:28:00,2024-07-23T15:02:00,122.32,122.75999999999996,122.10000000000001,122.75999999999996,2482,1000.0,1092.0799999999238,1.0920799999999238,target,gap_day,2024-07-18
AVWAP-Breakout,NVDA,2024-07-25,long,2024-07-25T15:49:00,2024-07-25T15:50:00,113.6,113.16,113.16,114.47999999999999,2272,1000.0,-999.6799999999948,-0.9996799999999948,stop,gap_day,2024-07-22
AVWAP-Breakout,META,2024-07-25,long,2024-07-25T15:02:00,2024-07-25T15:08:00,456.82,457.43499999999995,456.12,458.21999999999997,418,1000.0,257.06999999998004,0.25706999999998004,trail_stop,gap_day,2024-07-24
