Scanner Results — 2026-02-25
================================================================================
Symbol      Gap%   Price    Float Profile SimStart     PM Vol  Discovery     Method
──────── ─────── ─────── ──────── ─────── ──────── ────────── ────────── ──────────
STI         +7.7%    4.08    2.19M       A    09:00      300.0      09:00     rescan
GLGG        +7.6%    7.20    0.06M       A    10:00    3,824.0      10:00     rescan
PCSA        +7.5%    2.09    2.04M       A    09:30    1,698.0      09:30     rescan
LACG        +7.5%   13.17      N/A       X    07:00      200.0      04:14  premarket
FEAM        +7.5%    2.02    6.17M       B    07:15    1,000.0      07:15  premarket
QBTX        +7.4%   15.28      N/A       X    10:00  486,647.0      10:00     rescan
HTCO        +7.4%   10.37    1.62M       A    08:00      447.0      08:00     rescan
ASPS        +7.3%    7.60    8.64M       B    10:30    3,424.0      10:30     rescan
SMCX        +7.3%   12.35    6.39M       B    10:00  643,079.0      10:00     rescan
SMCL        +7.3%    4.89      N/A       X    10:00  545,752.0      10:00     rescan
ZETX        +7.3%   18.41      N/A       X    07:00    8,842.0      04:19  premarket
SOUX        +7.3%    7.15    0.63M       A    08:30   20,524.0      08:30     rescan
TWG         +7.2%    4.00    0.44M       A    07:00      400.0      04:18  premarket
MSFY        +7.2%   19.58    0.22M       A    08:00      700.0      08:00     rescan
ASTC        +7.2%    2.97    1.32M       A    09:00      100.0      09:00     rescan
UXRP        +7.2%    4.30    9.27M       B    08:30   17,571.0      08:30     rescan
BMNU        +7.2%    2.09      N/A       X    07:00 1,013,967.0      04:00  premarket
HIND        +7.2%    3.37     1.5M       A    10:00   20,929.0      10:00     rescan
COIW        +7.2%   13.01     2.1M       A    08:30    1,883.0      08:30     rescan
SPPP        +7.1%   19.20      N/A       X    08:30   13,732.0      08:30     rescan
QSOL        +7.1%    8.45      N/A       X    10:00    1,120.0      10:00     rescan
VSOL        +7.1%   11.06      N/A       X    08:00      501.0      08:00     rescan
GDOG        +7.0%   11.59      N/A       X    09:30      912.0      09:30     rescan
MRAL        +7.0%    3.26    2.96M       A    08:00   16,620.0      08:00     rescan
TRT         +7.0%    4.93    4.99M       A    10:30    3,010.0      10:30     rescan
GLNK        +7.0%    7.84      N/A       X    08:00    1,830.0      08:00     rescan
PLTG        +6.9%   13.65    0.58M       A    10:00   49,273.0      10:00     rescan
SOLM        +6.9%   11.95      N/A       X    09:30    1,820.0      09:30     rescan
MSTW        +6.9%    7.28      N/A       X    10:00  108,624.0      10:00     rescan
SSK         +6.9%   11.48      N/A       X    08:30    4,400.0      08:30     rescan
OSCX        +6.9%    6.61    0.06M       A    10:00    2,299.0      10:00     rescan
ELWT        +6.8%    7.27    3.92M       A    10:00   20,383.0      10:00     rescan
YBMN        +6.8%   15.95      N/A       X    10:00    5,068.0      10:00     rescan
DAIO        +6.8%    3.00    8.97M       B    09:00    2,688.0      09:00     rescan
OPXS        +6.8%   11.23    4.28M       A    10:00    4,622.0      10:00     rescan
SOLC        +6.7%   16.42    0.07M       A    10:00      100.0      10:00     rescan
OCC         +6.7%    6.66    5.73M       B    10:30    7,570.0      10:30     rescan
ONDU        +6.6%   13.24    0.24M       A    09:30    1,145.0      09:30     rescan
MIGI        +6.6%    3.40    0.49M       A    10:30    3,695.0      10:30     rescan
GITS        +6.6%    3.25    2.46M       A    07:00    1,591.0      04:00  premarket
OPEG        +6.6%    7.12      N/A       X    09:30    4,256.0      09:30     rescan
COII        +6.5%    9.45      N/A       X    10:00    7,805.0      10:00     rescan
USGG        +6.5%   17.02      N/A       X    09:00    4,730.0      09:00     rescan
ONDG        +6.5%    8.24      N/A       X    09:30    9,182.0      09:30     rescan
MPL         +6.4%    7.97    0.81M       A    08:30    7,344.0      08:30     rescan
JAGU        +6.4%    2.50    5.59M       B    07:00      100.0      04:04  premarket
EBON        +6.4%    2.55    6.54M       B    08:00      217.0      08:00     rescan
ANEL        +6.3%   15.59    0.27M       A    10:00    2,596.0      10:00     rescan
INFQ        +6.3%   12.79      N/A       X    10:30  408,862.0      10:30     rescan
WATT        +6.3%   12.30     1.6M       A    10:00   21,172.0      10:00     rescan
INBS        +6.3%    4.40    0.64M       A    08:00    4,419.0      08:00     rescan
QETH        +6.3%   19.65    1.02M       A    09:30    1,127.0      09:30     rescan
TETH        +6.2%    9.86      N/A       X    09:30    1,591.0      09:30     rescan
COIO        +6.2%    6.65      N/A       X    09:30      106.0      09:30     rescan
GSUI        +6.2%   13.31    0.21M       A    09:30    3,100.0      09:30     rescan
EZET        +6.2%   14.95      N/A       X    09:30    1,384.0      09:30     rescan
BTM         +6.2%    5.70    4.57M       A    07:00      935.0      05:43  premarket
BRR         +6.2%    2.76      N/A       X    10:00  181,360.0      10:00     rescan
AIDX        +6.1%    8.47    4.25M       A    09:00   16,276.0      09:00     rescan
PLUL        +6.1%    9.96      N/A       X    10:30      458.0      10:30     rescan
ETRL        +6.1%    9.15      N/A       X    10:00      721.0      10:00     rescan
TENX        +6.1%   12.36    6.21M       B    10:30  106,970.0      10:30     rescan
XRPI        +6.1%    8.20      N/A       X    10:00   67,239.0      10:00     rescan
PHGE        +6.0%    4.74    1.24M       A    10:00    9,855.0      10:00     rescan
ETU         +6.0%    5.28      N/A       X    07:00    2,810.0      05:15  premarket
HYPD        +6.0%    3.17    2.67M       A    07:00      831.0      05:20  premarket
RIOX        +6.0%   10.40    1.08M       A    07:00   20,108.0      04:00  premarket
DOJE        +6.0%    9.15      N/A       X    09:00    1,100.0      09:00     rescan
GGR         +6.0%    3.00    10.0M       B    10:30    1,440.0      10:30     rescan
IREG        +6.0%   19.99    0.57M       A    08:30    1,850.0      08:30     rescan
GLOO        +6.0%    6.20    5.76M       B    10:30   30,787.0      10:30     rescan
TXBC        +6.0%   14.83      N/A       X    10:00      100.0      10:00     rescan
LMNX        +6.0%   14.58      N/A       X    08:30    2,487.0      08:30     rescan
BULU        +6.0%    2.91      N/A       X    10:30      200.0      10:30     rescan
ILIT        +5.9%   18.97      N/A       X    07:01      751.0      07:01  premarket
XRPT        +5.9%    2.32      N/A       X    08:00  131,542.0      08:00     rescan
XRPK        +5.9%    9.07      N/A       X    08:30      100.0      08:30     rescan
ENVB        +5.9%    2.33     0.5M       A    10:30   45,990.0      10:30     rescan
EGG         +5.9%    5.41    8.26M       B    10:00    2,047.0      10:00     rescan
MST         +5.9%    3.43    0.67M       A    09:00    6,759.0      09:00     rescan
BSOL        +5.8%   11.10      N/A       X    07:00   36,168.0      04:11  premarket
IDAI        +5.8%    2.73    4.75M       A    10:00    3,267.0      10:00     rescan
XRP         +5.8%   16.09      N/A       X    10:00   86,399.0      10:00     rescan
XRPR        +5.8%   11.79      N/A       X    10:00   34,511.0      10:00     rescan
SHIM        +5.8%    3.66    4.97M       A    10:30      637.0      10:30     rescan
GOAI        +5.8%    5.32    7.53M       B    07:00      551.0      04:00  premarket
AWX         +5.8%    2.76    1.92M       A    09:30      101.0      09:30     rescan
FGNX        +5.8%    7.36    5.98M       B    10:00   22,266.0      10:00     rescan
CLSX        +5.7%   14.30      N/A       X    08:30    5,289.0      08:30     rescan
GSOL        +5.7%    6.16      N/A       X    07:00   33,995.0      04:00  premarket
VHC         +5.7%   15.30     3.6M       A    10:00    4,883.0      10:00     rescan
ADVB        +5.7%    3.93    0.37M       A    07:00      938.0      04:18  premarket
NVNO        +5.7%   12.15    0.42M       A    10:30      124.0      10:30     rescan
HODU        +5.6%    8.93    0.12M       A    08:00    1,253.0      08:00     rescan
OPEX        +5.6%    9.75      N/A       X    09:30   39,879.0      09:30     rescan
OPTX        +5.6%    6.75    5.98M       B    10:30   61,223.0      10:30     rescan
UNHG        +5.6%   11.11      N/A       X    10:30  201,009.0      10:30     rescan
HOOX        +5.6%    8.13    1.93M       A    07:00   18,617.0      04:55  premarket
LITP        +5.6%   14.94      N/A       X    08:30    9,852.0      08:30     rescan
TAOX        +5.6%    4.35    6.97M       B    10:00   17,620.0      10:00     rescan
MARO        +5.5%    6.09      N/A       X    09:00      915.0      09:00     rescan
FUTG        +5.5%   11.00    0.17M       A    07:00    2,100.0      04:05  premarket
MLEC        +5.5%   16.58     0.7M       A    09:30    4,275.0      09:30     rescan
ORCU        +5.5%   10.30      N/A       X    09:00    9,143.0      09:00     rescan
SOLZ        +5.5%    8.44      N/A       X    07:00   51,531.0      04:06  premarket
ATGL        +5.5%   17.50    2.67M       A    10:00      240.0      10:00     rescan
XRPZ        +5.5%   15.56      N/A       X    10:00   44,191.0      10:00     rescan
ETH         +5.5%   18.54      N/A       X    08:00  151,241.0      08:00     rescan
CRWL        +5.5%   16.75      N/A       X    10:30   76,724.0      10:30     rescan
OKLL        +5.4%   11.95    1.36M       A    10:00  710,471.0      10:00     rescan
GCDT        +5.4%    3.32    3.04M       A    10:30    2,068.0      10:30     rescan
IREX        +5.4%   12.11      N/A       X    08:30   63,737.0      08:30     rescan
MSII        +5.4%    6.33      N/A       X    10:30    2,227.0      10:30     rescan
BLSG        +5.4%    4.06    0.07M       A    08:30      800.0      08:30     rescan
MOVE        +5.4%   11.20     0.6M       A    10:30    3,488.0      10:30     rescan
ETHW        +5.3%   14.00      N/A       X    08:00    3,637.0      08:00     rescan
HBR         +5.3%   13.80      N/A       X    08:30    3,244.0      08:30     rescan
VNCE        +5.3%    3.06    2.61M       A    10:00   13,473.0      10:00     rescan
NDLS        +5.3%    5.62    3.69M       A    10:00   27,867.0      10:00     rescan
MI          +5.3%    5.16    5.07M       B    09:30      100.0      09:30     rescan
NPT         +5.3%    5.75    3.51M       A    10:00    2,377.0      10:00     rescan
ARQQ        +5.3%   17.26    5.42M       B    10:00   60,643.0      10:00     rescan
FSOL        +5.3%    9.75      N/A       X    07:00      920.0      06:14  premarket
ETHE        +5.3%   15.95      N/A       X    08:00  205,590.0      08:00     rescan
SBTU        +5.3%    3.79      N/A       X    08:00    1,208.0      08:00     rescan
ETHA        +5.3%   14.77      N/A       X    08:00 1,315,138.0      08:00     rescan
PIII        +5.3%    2.20     1.4M       A    10:00    3,232.0      10:00     rescan
GLXU        +5.2%    8.22      N/A       X    08:30    6,430.0      08:30     rescan
YETH        +5.2%   10.85      N/A       X    10:30   12,010.0      10:30     rescan
BTCL        +5.2%   15.15      N/A       X    08:00    2,950.0      08:00     rescan
XRPC        +5.2%   15.21      N/A       X    10:00   17,713.0      10:00     rescan
ATOS        +5.2%    4.43    8.61M       B    10:30   16,486.0      10:30     rescan
FCUV        +5.2%    5.46    0.46M       A    10:30      122.0      10:30     rescan
HUTG        +5.2%   12.52      N/A       X    10:00    4,634.0      10:00     rescan
QSU         +5.2%    2.76    2.59M       A    09:00      526.0      09:00     rescan
BAIG        +5.2%    4.06    0.84M       A    09:30   10,203.0      09:30     rescan
LCFY        +5.2%    4.64     1.4M       A    10:00   16,197.0      10:00     rescan
ETCO        +5.2%   11.92      N/A       X    09:30      603.0      09:30     rescan
CRMG        +5.2%    6.73    1.17M       A    10:00  368,630.0      10:00     rescan
SAGT        +5.2%    2.24      N/A       X    10:00      593.0      10:00     rescan
TACT        +5.2%    3.67     7.4M       B    10:30    6,236.0      10:30     rescan
MSFX        +5.2%   17.96      N/A       X    10:30   26,702.0      10:30     rescan
SOFX        +5.1%   14.11    2.35M       A    07:00   11,798.0      04:00  premarket
JOBY        +5.1%   10.22      N/A       X    08:00  420,436.0      08:00     rescan
RVSN        +5.1%    7.80    1.77M       A    08:00    1,296.0      08:00     rescan
DIME        +5.1%    8.42    0.11M       A    08:30      100.0      08:30     rescan
CSEX        +5.1%   16.62      N/A       X    10:00   17,558.0      10:00     rescan
ETTY        +5.1%   11.21      N/A       X    10:00      200.0      10:00     rescan
BTF         +5.1%   18.63      N/A       X    10:00      842.0      10:00     rescan
MSFL        +5.1%   17.93      N/A       X    10:30  133,751.0      10:30     rescan
EZPZ        +5.1%   17.14      N/A       X    10:30    2,866.0      10:30     rescan
FIGG        +5.1%    2.29    2.26M       A    09:00   23,490.0      09:00     rescan
CRWG        +5.1%    4.67     5.2M       B    09:30  491,162.0      09:30     rescan
GRDX        +5.1%    2.48      N/A       X    09:30    1,118.0      09:30     rescan
HOII        +5.1%   11.20      N/A       X    09:30      348.0      09:30     rescan
WSHP        +5.1%   19.70    1.33M       A    10:00   16,690.0      10:00     rescan
PYPG        +5.1%    6.84      N/A       X    10:00  358,379.0      10:00     rescan
ORCX        +5.0%    9.56      N/A       X    09:00  205,324.0      09:00     rescan
IPWR        +5.0%    3.13    7.13M       B    10:30    2,691.0      10:30     rescan
SOEZ        +5.0%   14.23      N/A       X    07:00      105.0      06:59  premarket

Total candidates: 235
  Premarket (7:15 AM): 37
  Continuous rescan:   198
