Scanner Results — 2026-02-26
================================================================================
Symbol      Gap%   Price    Float Profile SimStart     PM Vol  Discovery     Method
──────── ─────── ─────── ──────── ─────── ──────── ────────── ────────── ──────────
SPHL        +6.5%    2.93    0.47M       A    08:30      529.0      08:30     rescan
LMNX        +6.5%   14.36      N/A       X    10:30    8,218.0      10:30     rescan
QUBX        +6.3%   13.86      N/A       X    07:00   14,699.0      04:00  premarket
CRMG        +6.3%    7.27    1.17M       A    10:00 1,415,271.0      10:00     rescan
STSM        +6.2%   10.21      N/A       X    10:00   19,649.0      10:00     rescan
DSY         +6.2%    3.58     0.5M       A    10:00      209.0      10:00     rescan
XYZG        +6.2%    9.33    0.14M       A    10:00    8,014.0      10:00     rescan
BTCZ        +6.2%    5.91      N/A       X    10:30 1,703,810.0      10:30     rescan
ACKY        +6.2%   19.80    1.55M       A    08:00      450.0      08:00     rescan
PHOE        +6.1%   16.98     5.5M       B    10:30    1,479.0      10:30     rescan
BUUU        +6.0%   15.95    3.14M       A    10:00    2,609.0      10:00     rescan
LULG        +6.0%   18.83      N/A       X    10:00    5,967.0      10:00     rescan
INFQ        +5.9%   13.86      N/A       X    08:00   74,751.0      08:00     rescan
WTO         +5.9%    3.61    0.58M       A    07:03      100.0      07:03  premarket
FEAM        +5.8%    2.17    6.17M       B    07:00    2,643.0      04:01  premarket
SOUX        +5.8%    7.32    0.63M       A    08:00   27,120.0      08:00     rescan
UNHG        +5.8%   11.95      N/A       X    10:00  697,928.0      10:00     rescan
FXP         +5.8%   19.04    0.32M       A    07:00      805.0      04:00  premarket
BNC         +5.8%    3.99     0.8M       A    08:30      100.0      08:30     rescan
AFRU        +5.8%    5.93      N/A       X    10:00   16,541.0      10:00     rescan
SNOY        +5.8%    9.48      N/A       X    10:00   31,537.0      10:00     rescan
MUD         +5.8%    3.85      N/A       X    10:30 6,629,263.0      10:30     rescan
ARQQ        +5.8%   17.81    5.42M       B    08:30    8,873.0      08:30     rescan
IDAI        +5.8%    2.85    4.75M       A    09:00      500.0      09:00     rescan
ACFN        +5.8%   19.50    1.68M       A    10:00    3,945.0      10:00     rescan
OPTX        +5.7%    7.37    5.98M       B    09:00    1,450.0      09:00     rescan
STLA        +5.7%    8.15      N/A       X    09:30  882,286.0      09:30     rescan
ZDAI        +5.7%    4.65    0.54M       A    10:30    1,009.0      10:30     rescan
UONE        +5.7%   11.95    1.81M       A    10:00      404.0      10:00     rescan
ATOS        +5.6%    4.51    8.61M       B    07:00      125.0      07:00  premarket
INBS        +5.6%    4.18    0.64M       A    07:00      272.0      05:28  premarket
ABNG        +5.5%   17.44    0.02M       A    10:30      100.0      10:30     rescan
PATX        +5.5%    8.12      N/A       X    09:30    2,008.0      09:30     rescan
AGCC        +5.5%   13.85    4.83M       A    10:00    2,512.0      10:00     rescan
QVCGA       +5.4%    3.49    6.67M       B    10:30   11,854.0      10:30     rescan
IPW         +5.4%    2.14    0.45M       A    08:00      255.0      08:00     rescan
RAY         +5.4%    4.30    1.87M       A    07:00    8,100.0      06:53  premarket
PSIG        +5.3%    6.10    0.57M       A    10:30    2,216.0      10:30     rescan
BEZ         +5.3%   16.81      N/A       X    09:30    2,572.0      09:30     rescan
PLRZ        +5.2%   14.25    0.88M       A    08:30    2,011.0      08:30     rescan
LE          +5.2%   16.94    8.54M       B    09:00      200.0      09:00     rescan
RMCF        +5.2%    2.62    4.93M       A    09:30   10,588.0      09:30     rescan
TWG         +5.2%    4.06    0.44M       A    08:00      355.0      08:00     rescan
YDES        +5.2%    8.86    1.42M       A    10:00    2,319.0      10:00     rescan
RFIL        +5.2%   10.62    8.56M       B    10:00   57,570.0      10:00     rescan
FLYE        +5.0%    2.29    1.46M       A    08:30      104.0      08:30     rescan
TSLZ        +5.0%   13.72      N/A       X    10:30 1,522,746.0      10:30     rescan
TSDD        +5.0%    8.98      N/A       X    10:30 2,956,144.0      10:30     rescan
HSCS        +5.0%    2.93    3.06M       A    10:00    1,367.0      10:00     rescan
MCRP        +5.0%    4.20    8.79M       B    07:00      200.0      04:24  premarket

Total candidates: 128
  Premarket (7:15 AM): 21
  Continuous rescan:   107
