Scanner Results — 2026-03-02
================================================================================
Symbol      Gap%   Price    Float Profile SimStart     PM Vol  Discovery     Method
──────── ─────── ─────── ──────── ─────── ──────── ────────── ────────── ──────────
AIBD        +6.1%    9.87    0.25M       A    08:30    1,501.0      08:30     rescan
LSTA        +6.1%    4.35    7.06M       B    10:30   21,695.0      10:30     rescan
NAMM        +6.0%    4.03    6.81M       B    07:00  157,333.0      04:00  premarket
RKLZ        +6.0%    3.68    0.16M       A    07:00  207,283.0      04:01  premarket
MAXI        +6.0%   10.21     3.1M       A    10:30    3,413.0      10:30     rescan
CRWL        +6.0%   18.88      N/A       X    10:00   76,177.0      10:00     rescan
TETH        +5.9%   10.17      N/A       X    10:30  277,348.0      10:30     rescan
YHGJ        +5.9%    2.68    0.82M       A    09:00      100.0      09:00     rescan
LUNL        +5.9%   11.30    0.17M       A    10:00   73,790.0      10:00     rescan
USGO        +5.8%   12.75    2.85M       A    08:00   13,295.0      08:00     rescan
BNC         +5.8%    3.62     0.8M       A    10:30   26,136.0      10:30     rescan
ETHA        +5.8%   15.37      N/A       X    10:30 7,630,719.0      10:30     rescan
ETH         +5.8%   19.26      N/A       X    10:30 1,499,550.0      10:30     rescan
BGLD        +5.8%   19.38     2.9M       A    08:00    1,113.0      08:00     rescan
HIBS        +5.8%    4.41      N/A       X    07:00   16,704.0      04:00  premarket
ETHT        +5.7%   14.09      N/A       X    10:00  249,775.0      10:00     rescan
ETHW        +5.7%   14.56      N/A       X    10:30 1,014,630.0      10:30     rescan
ETHE        +5.7%   16.59      N/A       X    10:30 1,121,865.0      10:30     rescan
ETU         +5.7%    5.55      N/A       X    10:00   26,036.0      10:00     rescan
GURE        +5.7%    4.87    1.01M       A    10:30    7,409.0      10:30     rescan
AIYY        +5.7%   10.79    3.97M       A    10:30    2,923.0      10:30     rescan
EZET        +5.6%   15.42      N/A       X    10:30   93,433.0      10:30     rescan
BULX        +5.6%    3.80      N/A       X    10:30    8,040.0      10:30     rescan
XXI         +5.6%    6.06      N/A       X    10:00   92,599.0      10:00     rescan
TXXD        +5.6%    7.03      N/A       X    10:30   14,849.0      10:30     rescan
VSOL        +5.5%   11.28      N/A       X    10:00   32,728.0      10:00     rescan
GLXG        +5.5%    2.55    0.55M       A    10:30      200.0      10:30     rescan
CTRM        +5.5%    2.30    9.65M       B    07:00    7,152.0      05:27  premarket
RAIN        +5.5%    2.71    2.82M       A    08:30      352.0      08:30     rescan
EGG         +5.5%    5.00    8.26M       B    10:00      382.0      10:00     rescan
SOLZ        +5.5%    8.70      N/A       X    10:00  291,128.0      10:00     rescan
BITK        +5.4%   11.29      N/A       X    10:30      200.0      10:30     rescan
BULU        +5.4%    2.92      N/A       X    10:30    8,300.0      10:30     rescan
STSM        +5.4%   10.83      N/A       X    08:00    1,080.0      08:00     rescan
BDRY        +5.4%   12.72      N/A       X    08:30    1,604.0      08:30     rescan
QSOL        +5.4%    8.60      N/A       X    10:00   16,343.0      10:00     rescan
SSK         +5.3%   11.64      N/A       X    10:00   14,176.0      10:00     rescan
TSUI        +5.3%   18.98     0.5M       A    10:30      275.0      10:30     rescan
MOB         +5.3%    5.75    6.86M       B    07:00    2,443.0      04:19  premarket
RNAZ        +5.3%   10.12    0.83M       A    10:00    2,361.0      10:00     rescan
MARO        +5.3%    6.56      N/A       X    10:30   56,429.0      10:30     rescan
USEA        +5.3%    2.19    7.19M       B    07:00      649.0      04:46  premarket
EPV         +5.3%   19.95    0.45M       A    09:30      868.0      09:30     rescan
GSUI        +5.3%   13.74    0.21M       A    10:30    2,228.0      10:30     rescan
GRRR        +5.2%   12.44      N/A       X    10:30  246,870.0      10:30     rescan
LNZA        +5.2%    9.02     1.2M       A    10:30      810.0      10:30     rescan
COIG        +5.2%    7.89    0.16M       A    10:00    4,694.0      10:00     rescan
TSXD        +5.2%   15.89     0.1M       A    09:30      273.0      09:30     rescan
EIKN        +5.2%   14.50     1.5M       A    08:00    2,669.0      08:00     rescan
EEV         +5.2%   15.11    0.16M       A    08:30      130.0      08:30     rescan
COIA        +5.2%    6.26     0.3M       A    10:00   13,159.0      10:00     rescan
FSOL        +5.2%   10.09      N/A       X    10:00   58,216.0      10:00     rescan
SOEZ        +5.2%   14.77      N/A       X    10:00    4,094.0      10:00     rescan
TSLZ        +5.2%   14.76      N/A       X    08:00   27,513.0      08:00     rescan
BSOL        +5.2%   11.43      N/A       X    10:00 1,375,420.0      10:00     rescan
OPTX        +5.1%    6.75    5.98M       B    10:00   78,077.0      10:00     rescan
GSOL        +5.1%    6.35      N/A       X    10:00  297,125.0      10:00     rescan
GLNK        +5.1%    8.10      N/A       X    10:30   13,721.0      10:30     rescan
BTF         +5.0%   19.08      N/A       X    10:30    1,241.0      10:30     rescan
NCEW        +5.0%    9.40    0.93M       A    10:00    8,764.0      10:00     rescan
TSDD        +5.0%    9.64      N/A       X    08:00   82,448.0      08:00     rescan
NCIQ        +5.0%   17.50      N/A       X    10:30    6,628.0      10:30     rescan
POCI        +5.0%    4.50    5.31M       B    10:30      100.0      10:30     rescan
PSIG        +5.0%    6.50    0.57M       A    10:00    9,372.0      10:00     rescan
JYD         +5.0%    2.94    0.64M       A    07:00      120.0      06:10  premarket

Total candidates: 167
  Premarket (7:15 AM): 38
  Continuous rescan:   129
