Scanner Results — 2026-01-12
================================================================================
Symbol      Gap%   Price    Float Profile SimStart     PM Vol  Discovery     Method
──────── ─────── ─────── ──────── ─────── ──────── ────────── ────────── ──────────
ENPX        +5.8%   19.02      N/A       X    10:30    1,710.0      10:30     rescan
BUDA        +5.8%    8.62     4.0M       A    09:30    3,235.0      09:30     rescan
HTCO        +5.8%   10.79    1.62M       A    10:00      393.0      10:00     rescan
BABO        +5.8%   14.10    2.55M       A    10:00   39,581.0      10:00     rescan
AIRS        +5.8%    2.39    6.37M       B    07:00    5,165.0      04:56  premarket
FUTG        +5.8%   17.64    0.17M       A    09:30      555.0      09:30     rescan
MPG         +5.8%   10.47    0.28M       A    09:30    2,619.0      09:30     rescan
TAOX        +5.7%    5.35    6.97M       B    09:30    3,012.0      09:30     rescan
NNEX        +5.7%   17.22      N/A       X    08:30      118.0      08:30     rescan
SPHL        +5.6%    2.25    0.47M       A    07:00    1,188.0      04:21  premarket
SIF         +5.6%    6.02    4.51M       A    09:30    3,005.0      09:30     rescan
REED        +5.6%    2.27    3.99M       A    09:00      280.0      09:00     rescan
IREX        +5.5%   15.27      N/A       X    07:00   22,311.0      04:00  premarket
SDOT        +5.5%    2.68    0.85M       A    09:30    8,177.0      09:30     rescan
POLA        +5.5%    2.05    1.85M       A    10:00    4,985.0      10:00     rescan
IPWR        +5.4%    3.69    7.13M       B    10:30    5,700.0      10:30     rescan
VSOL        +5.3%   18.59      N/A       X    08:00      923.0      08:00     rescan
EKSO        +5.3%    8.35    1.81M       A    10:00   67,604.0      10:00     rescan
RIBB        +5.2%   11.05    6.03M       B    07:00    3,004.0      04:01  premarket
OTH         +5.2%    2.24    4.63M       A    10:00    1,606.0      10:00     rescan
VSTL        +5.2%   13.67      N/A       X    10:00   81,840.0      10:00     rescan
ELAB        +5.1%    5.52     2.1M       A    10:30   37,469.0      10:30     rescan
OPTX        +5.1%    4.75    5.98M       B    08:30   54,640.0      08:30     rescan
AMDL        +5.0%   14.60      N/A       X    10:30 1,634,624.0      10:30     rescan
KOSS        +5.0%    4.59     5.5M       B    08:00      310.0      08:00     rescan
NCEL        +5.0%    2.30    2.06M       A    08:00  571,640.0      08:00     rescan

Total candidates: 99
  Premarket (7:15 AM): 23
  Continuous rescan:   76
