strategy,symbol,session_date,direction,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason,secondary_fill
PDH-PDL-Fade,MU,2020-09-15,short,2020-09-15T09:33:00,2020-09-15T15:55:00,49.56,49.01,49.690000000000005,48.3,2228,1000.0,1225.4000000000094,1.2254000000000094,session_close,False
PDH-PDL-Fade,WFC,2020-09-15,short,2020-09-15T09:33:00,2020-09-15T09:34:00,24.98,24.965,25.065,24.965,1372,1000.0,20.58000000000078,0.020580000000000778,target,False
PDH-PDL-Fade,CSCO,2020-09-15,short,2020-09-15T09:35:00,2020-09-15T10:36:00,40.63,40.74,40.74,40.05,433,1000.0,-47.629999999999754,-0.047629999999999756,stop,False
PDH-PDL-Fade,NKE,2020-09-15,short,2020-09-15T09:35:00,2020-09-15T09:36:00,119.87,120.03,120.03,118.18,163,1000.0,-26.079999999999444,-0.026079999999999444,stop,False
PDH-PDL-Fade,MSFT,2020-09-15,short,2020-09-15T09:39:00,2020-09-15T09:58:00,209.1,209.29,209.29,204.03,1686,1000.0,-320.33999999999617,-0.3203399999999962,stop,False
PDH-PDL-Fade,AMD,2020-09-15,long,2020-09-15T09:44:00,2020-09-15T10:26:00,76.42,78.82,76.17,78.82,2900,1000.0,6959.999999999975,6.959999999999975,target,False
PDH-PDL-Fade,QCOM,2020-09-15,short,2020-09-15T09:51:00,2020-09-15T09:52:00,115.51,115.63,115.63,112.65,312,1000.0,-37.439999999996985,-0.03743999999999698,stop,False
PDH-PDL-Fade,AAL,2020-09-15,short,2020-09-15T10:00:00,2020-09-15T10:53:00,13.255,13.385,13.385,12.9,4319,1000.0,-561.4699999999957,-0.5614699999999957,stop,False
PDH-PDL-Fade,SNAP,2020-09-15,short,2020-09-15T10:07:00,2020-09-15T10:29:00,24.09,24.26,24.26,23.21,2576,1000.0,-437.9200000000044,-0.4379200000000044,stop,True
PDH-PDL-Fade,MSFT,2020-09-16,short,2020-09-16T09:33:00,2020-09-16T10:45:00,209.34,206.93,209.87,206.93,1886,1000.0,4545.259999999994,4.545259999999994,target,False
PDH-PDL-Fade,ADBE,2020-09-16,short,2020-09-16T09:33:00,2020-09-16T09:34:00,499.38,499.78000000000003,499.78000000000003,491.52,681,1000.0,-272.4000000000232,-0.27240000000002323,stop,False
PDH-PDL-Fade,NKE,2020-09-16,long,2020-09-16T09:36:00,2020-09-16T09:37:00,119.35,119.09,119.09,120.48,498,1000.0,-129.47999999999547,-0.12947999999999546,stop,False
PDH-PDL-Fade,AAL,2020-09-16,long,2020-09-16T09:36:00,2020-09-16T11:12:00,13.1,13.66,12.985000000000001,13.66,3549,1000.0,1987.4400000000019,1.9874400000000019,target,False
PDH-PDL-Fade,MU,2020-09-16,short,2020-09-16T09:38:00,2020-09-16T09:39:00,49.625,49.76,49.76,48.7,861,1000.0,-116.23499999999828,-0.11623499999999828,stop,False
PDH-PDL-Fade,BAC,2020-09-16,long,2020-09-16T09:38:00,2020-09-16T14:36:00,25.23,25.84,25.095,25.84,2307,1000.0,1407.2699999999986,1.4072699999999987,target,False
PDH-PDL-Fade,SNAP,2020-09-16,short,2020-09-16T09:40:00,2020-09-16T10:00:00,24.86,24.975,24.975,23.975,1164,1000.0,-133.86000000000232,-0.1338600000000023,stop,False
PDH-PDL-Fade,ROKU,2020-09-16,short,2020-09-16T09:45:00,2020-09-16T09:46:00,169.7,170.51,170.51,161.77,524,1000.0,-424.4400000000012,-0.4244400000000012,stop,False
PDH-PDL-Fade,NVDA,2020-09-16,long,2020-09-16T09:46:00,2020-09-16T09:48:00,513.5,513.0,513.0,531.9,495,1000.0,-247.5,-0.2475,stop,False
