strategy,symbol,session_date,direction,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason,secondary_fill
Round-Number,NKE,2022-06-13,long,2022-06-13T10:42:00,2022-06-13T10:43:00,110.04,109.9,109.9,115.0,82,1000.0,-11.480000000000047,-0.011480000000000047,stop,False
Round-Number,ROKU,2022-06-13,short,2022-06-13T11:56:00,2022-06-13T12:02:00,74.82,75.1,75.1,70.0,69,1000.0,-19.32000000000008,-0.01932000000000008,stop,False
Round-Number,ROKU,2022-06-14,long,2022-06-14T10:51:00,2022-06-14T10:54:00,75.2,74.9,74.9,80.0,253,1000.0,-75.89999999999928,-0.07589999999999929,stop,False
Round-Number,QCOM,2022-06-14,short,2022-06-14T12:07:00,2022-06-14T13:08:00,129.86,130.1,130.1,125.0,114,1000.0,-27.359999999997797,-0.027359999999997796,stop,True
Round-Number,ORCL,2022-06-15,short,2022-06-15T13:08:00,2022-06-15T14:00:00,69.74,70.1,70.1,65.0,54,1000.0,-19.43999999999997,-0.019439999999999968,stop,False
Round-Number,AAPL,2022-06-15,long,2022-06-15T14:55:00,2022-06-15T14:56:00,135.09,134.9,134.9,140.0,3763,1000.0,-714.9699999999914,-0.7149699999999913,stop,True
Round-Number,MU,2022-06-15,short,2022-06-15T15:34:00,2022-06-15T15:55:00,59.99,59.16,60.1,55.0,1188,1000.0,986.0400000000064,0.9860400000000065,session_close,True
Round-Number,ROKU,2022-06-16,long,2022-06-16T09:39:00,2022-06-16T09:50:00,80.32,79.9,79.9,85.0,121,1000.0,-50.81999999999849,-0.050819999999998484,stop,False
Round-Number,MU,2022-06-17,short,2022-06-17T10:04:00,2022-06-17T11:17:00,54.91,55.1,55.1,50.0,320,1000.0,-60.800000000001546,-0.06080000000000155,stop,False
Round-Number,DIS,2022-06-17,short,2022-06-17T11:32:00,2022-06-17T11:33:00,95.01,95.0,95.1,95.0,291,1000.0,2.9100000000014887,0.0029100000000014887,target,True
Round-Number,ROKU,2022-06-17,long,2022-06-17T15:48:00,2022-06-17T15:55:00,80.21,82.28,79.9,85.0,256,1000.0,529.9200000000019,0.529920000000002,session_close,True
