strategy,symbol,session_date,direction,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason
Round-Number,ROKU,2022-09-07,short,2022-09-07T13:42:00,2022-09-07T14:04:00,64.73,65.1,65.1,60.0,1,498.9878249999988,-0.36999999999999034,-0.0007415010576660687,stop
Round-Number,ORCL,2022-09-09,long,2022-09-09T09:33:00,2022-09-09T09:34:00,75.13,74.9,74.9,80.0,2,498.9859749999988,-0.45999999999997954,-0.0009218695976374499,stop
Round-Number,DIS,2022-09-09,short,2022-09-09T09:49:00,2022-09-09T10:41:00,114.84,115.1,115.1,110.0,3,498.98367499999875,-0.7799999999999727,-0.001563177392526869,stop
Round-Number,AMD,2022-09-09,short,2022-09-09T10:03:00,2022-09-09T11:25:00,84.9,85.1,85.1,80.0,41,498.97977499999877,-8.199999999999534,-0.01643353179996034,stop
Round-Number,AMD,2022-09-13,short,2022-09-13T10:13:00,2022-09-13T10:14:00,79.77,80.1,80.1,75.0,13,498.93877499999877,-4.289999999999978,-0.0085982493543421,stop
Round-Number,NVDA,2022-09-15,short,2022-09-15T09:34:00,2022-09-15T09:35:00,129.96,130.1,130.1,125.0,16,498.9173249999988,-2.2399999999997817,-0.004489721819140651,stop
Round-Number,ROKU,2022-09-15,short,2022-09-15T09:39:00,2022-09-15T09:40:00,69.87,70.1,70.1,65.0,3,498.9061249999988,-0.6899999999999693,-0.0013830257145068543,stop
Round-Number,AAPL,2022-09-16,short,2022-09-16T09:40:00,2022-09-16T10:34:00,149.96,150.1,150.1,145.0,55,498.9026749999988,-7.69999999999925,-0.015433871947067168,stop
Round-Number,META,2022-09-21,long,2022-09-21T09:49:00,2022-09-21T09:50:00,145.07,144.9,144.9,150.0,6,498.8641749999988,-1.019999999999925,-0.0020446447171716176,stop
Round-Number,ORCL,2022-09-23,long,2022-09-23T09:34:00,2022-09-23T09:39:00,65.21,64.9,64.9,70.0,4,498.85907499999877,-1.2399999999999523,-0.0024856719304945096,stop
Round-Number,ORCL,2022-09-26,short,2022-09-26T09:36:00,2022-09-26T15:55:00,64.84,63.52,65.1,60.0,2,498.85287499999873,2.6400000000000006,0.005292141495626355,session_close
Round-Number,CRM,2022-09-26,short,2022-09-26T09:44:00,2022-09-26T09:49:00,149.96,150.1,150.1,145.0,1,498.8660749999988,-0.13999999999998636,-0.00028063644135349695,stop
Round-Number,MU,2022-09-26,long,2022-09-26T09:55:00,2022-09-26T10:03:00,50.01,49.9,49.9,55.0,6,498.8653749999988,-0.6599999999999966,-0.0013230022227940718,stop
Round-Number,ROKU,2022-09-26,long,2022-09-26T10:51:00,2022-09-26T10:56:00,60.04,59.9,59.9,65.0,1,498.86207499999875,-0.14000000000000057,-0.0002806386915662028,stop
Round-Number,CRM,2022-09-27,short,2022-09-27T09:36:00,2022-09-27T09:37:00,150.03,150.1,150.1,150.0,2,498.86137499999876,-0.13999999999998636,-0.00028063908535710285,stop
Round-Number,ROKU,2022-09-27,short,2022-09-27T09:44:00,2022-09-27T09:47:00,59.89,60.1,60.1,55.0,5,498.86067499999876,-1.0500000000000043,-0.002104796093618738,stop
Round-Number,META,2022-09-28,long,2022-09-28T09:34:00,2022-09-28T12:13:00,135.2,140.0,134.9,140.0,6,498.8554249999987,28.800000000000068,0.05773215756849821,target
Round-Number,QCOM,2022-09-30,short,2022-09-30T10:04:00,2022-09-30T10:05:00,114.98,115.1,115.1,110.0,2,498.9994249999987,-0.23999999999998067,-0.00048096247806293823,stop
Round-Number,AMD,2022-10-03,short,2022-10-03T10:00:00,2022-10-03T10:01:00,64.94,65.1,65.1,60.0,24,498.99822499999874,-3.839999999999918,-0.007695418155044395,stop
Round-Number,DIS,2022-10-03,long,2022-10-03T10:00:00,2022-10-03T15:55:00,95.17,96.97,94.9,100.0,1,498.9790249999987,1.7999999999999972,0.003607366061128525,session_close
Round-Number,AAPL,2022-10-03,long,2022-10-03T10:19:00,2022-10-03T15:55:00,140.09,142.27,139.9,145.0,15,498.98802499999874,32.7000000000001,0.06553263477615556,session_close
Round-Number,NKE,2022-10-03,short,2022-10-03T10:29:00,2022-10-03T11:04:00,84.8,85.1,85.1,80.0,3,499.15152499999874,-0.8999999999999915,-0.0018030597021615705,stop
Round-Number,NVDA,2022-10-03,long,2022-10-03T10:48:00,2022-10-03T10:49:00,125.11,124.9,124.9,130.0,5,499.1470249999988,-1.0499999999999687,-0.0021035886170011155,stop
Round-Number,ROKU,2022-10-03,short,2022-10-03T15:08:00,2022-10-03T15:55:00,59.74,59.28,60.1,55.0,3,499.14177499999874,1.3800000000000026,0.0027647455474950097,session_close
Round-Number,DIS,2022-10-04,long,2022-10-04T09:55:00,2022-10-04T10:23:00,100.02,99.9,99.9,105.0,3,499.1486749999988,-0.359999999999971,-0.0007212279988521895,stop
Round-Number,DIS,2022-10-05,short,2022-10-05T09:45:00,2022-10-05T09:47:00,99.98,100.1,100.1,95.0,1,499.1468749999988,-0.11999999999999034,-0.00024041019990356672,stop
Round-Number,AMD,2022-10-05,short,2022-10-05T10:10:00,2022-10-05T10:11:00,64.94,65.1,65.1,60.0,19,499.1462749999988,-3.039999999999935,-0.006090399051860985,stop
Round-Number,AMD,2022-10-06,long,2022-10-06T09:58:00,2022-10-06T09:59:00,70.045,69.9,69.9,75.0,76,499.1310749999988,-11.019999999999698,-0.022078368893380808,stop
Round-Number,META,2022-10-10,short,2022-10-10T10:30:00,2022-10-10T15:55:00,134.75,134.15,135.1,130.0,5,499.07597499999883,2.9999999999999716,0.006011108829672634,session_close
Round-Number,DIS,2022-10-10,long,2022-10-10T10:57:00,2022-10-10T12:34:00,95.22,94.9,94.9,100.0,1,499.0909749999988,-0.3199999999999932,-0.0006411656712486014,stop
Round-Number,NVDA,2022-10-10,short,2022-10-10T11:05:00,2022-10-10T11:06:00,114.78,115.1,115.1,110.0,9,499.08937499999877,-2.8799999999999386,-0.005770509540500528,stop
Round-Number,QCOM,2022-10-10,long,2022-10-10T11:27:00,2022-10-10T11:37:00,115.15,114.9,114.9,120.0,1,499.07497499999874,-0.25,-0.00050092673951444,stop
Round-Number,NVDA,2022-10-11,short,2022-10-11T09:53:00,2022-10-11T10:40:00,114.84,115.1,115.1,110.0,9,499.0737249999988,-2.339999999999918,-0.00468868602529601,stop
Round-Number,AAPL,2022-10-12,short,2022-10-12T09:44:00,2022-10-12T09:45:00,139.885,140.1,140.1,135.0,20,499.06202499999875,-4.300000000000068,-0.008616163491902792,stop
Round-Number,QCOM,2022-10-12,long,2022-10-12T09:48:00,2022-10-12T09:50:00,110.12,109.9,109.9,115.0,1,499.04052499999875,-0.21999999999999886,-0.0004408459613575459,stop
Round-Number,NVDA,2022-10-12,long,2022-10-12T11:28:00,2022-10-12T11:36:00,115.17,114.9,114.9,120.0,7,499.03942499999874,-1.8899999999999721,-0.0037872759251435435,stop
Round-Number,QCOM,2022-10-13,long,2022-10-13T09:34:00,2022-10-13T11:05:00,105.2,110.0,104.9,110.0,4,499.02997499999873,19.19999999999999,0.038474642730629637,target
Round-Number,NKE,2022-10-14,long,2022-10-14T09:50:00,2022-10-14T09:57:00,90.17,89.9,89.9,95.0,2,499.12597499999873,-0.539999999999992,-0.001081891199911993,stop
Round-Number,NKE,2022-10-17,short,2022-10-17T09:37:00,2022-10-17T11:53:00,89.77,90.1,90.1,85.0,1,499.1232749999988,-0.3299999999999983,-0.0006611593097917525,stop
Round-Number,DIS,2022-10-18,short,2022-10-18T09:40:00,2022-10-18T09:50:00,99.89,100.1,100.1,95.0,2,499.12162499999874,-0.4199999999999875,-0.0008414782669454335,stop
Round-Number,META,2022-10-19,long,2022-10-19T09:36:00,2022-10-19T09:39:00,135.03,134.9,134.9,140.0,12,499.11952499999876,-1.5599999999999454,-0.0031255038560151485,stop
Round-Number,META,2022-10-20,short,2022-10-20T09:48:00,2022-10-20T09:50:00,134.89,135.1,135.1,130.0,7,499.1117249999988,-1.4700000000000557,-0.0029452323525360163,stop
Round-Number,MU,2022-10-21,short,2022-10-21T09:48:00,2022-10-21T09:51:00,54.92,55.1,55.1,50.0,11,499.10437499999875,-1.9799999999999969,-0.003967106078763589,stop
Round-Number,DIS,2022-10-21,short,2022-10-21T10:00:00,2022-10-21T10:06:00,99.83,100.1,100.1,95.0,1,499.0944749999988,-0.269999999999996,-0.0005409797413605844,stop
Round-Number,AAPL,2022-10-21,short,2022-10-21T10:01:00,2022-10-21T10:06:00,144.9,145.1,145.1,140.0,35,499.0931249999988,-6.999999999999602,-0.014025438639331325,stop
Round-Number,META,2022-10-24,long,2022-10-24T09:51:00,2022-10-24T09:52:00,125.07,124.9,124.9,130.0,14,499.05812499999877,-2.379999999999825,-0.004768983572804933,stop
Round-Number,ORCL,2022-10-26,short,2022-10-26T09:49:00,2022-10-26T09:53:00,74.72,75.1,75.1,70.0,4,499.04622499999874,-1.5199999999999818,-0.003045810034932106,stop
Round-Number,META,2022-10-26,long,2022-10-26T11:35:00,2022-10-26T11:36:00,135.07,134.9,134.9,140.0,3,499.0386249999987,-0.5099999999999625,-0.0010219649831713202,stop
Round-Number,AMD,2022-10-26,short,2022-10-26T13:44:00,2022-10-26T14:03:00,59.795,60.1,60.1,55.0,13,499.03607499999873,-3.9649999999999963,-0.00794531738011126,stop
Round-Number,DIS,2022-10-27,short,2022-10-27T15:09:00,2022-10-27T15:55:00,104.87,104.35,105.1,100.0,1,499.01624999999876,0.5200000000000102,0.0010420502338350935,session_close
Round-Number,AMD,2022-10-28,short,2022-10-28T09:35:00,2022-10-28T09:36:00,59.92,60.1,60.1,55.0,52,499.0188499999988,-9.359999999999985,-0.018756806481358385,stop
Round-Number,META,2022-10-28,long,2022-10-28T09:51:00,2022-10-28T09:52:00,100.02,99.9,99.9,105.0,45,498.9720499999988,-5.399999999999565,-0.010822249462669459,stop
Round-Number,MU,2022-10-31,short,2022-10-31T09:40:00,2022-10-31T15:55:00,54.85,54.08,55.1,50.0,40,498.94504999999884,30.800000000000125,0.061730244643173025,session_close
Round-Number,AMD,2022-10-31,long,2022-10-31T09:47:00,2022-10-31T10:35:00,60.2,59.9,59.9,65.0,24,499.09904999999884,-7.200000000000102,-0.014425994198947321,stop
Round-Number,ROKU,2022-10-31,long,2022-10-31T09:49:00,2022-10-31T09:50:00,55.2,54.9,54.9,60.0,17,499.06304999999884,-5.1000000000000725,-0.010219149664556582,stop
Round-Number,NVDA,2022-10-31,short,2022-10-31T10:20:00,2022-10-31T11:44:00,134.9,135.1,135.1,130.0,4,499.0375499999988,-0.7999999999999545,-0.0016030857798174836,stop
Round-Number,META,2022-10-31,long,2022-10-31T10:23:00,2022-10-31T10:24:00,95.01,94.9,94.9,100.0,98,499.0335499999988,-10.779999999999944,-0.021601754030365232,stop
Round-Number,QCOM,2022-11-01,long,2022-11-01T09:36:00,2022-11-01T09:37:00,120.14,119.9,119.9,125.0,2,498.9796499999988,-0.47999999999998977,-0.0009619630780533653,stop
Round-Number,NKE,2022-11-01,long,2022-11-01T09:51:00,2022-11-01T10:00:00,95.04,94.9,94.9,100.0,3,498.97724999999883,-0.4200000000000017,-0.0008417217418229041,stop
Round-Number,AAPL,2022-11-02,short,2022-11-02T09:35:00,2022-11-02T09:36:00,149.75,150.1,150.1,145.0,17,498.97514999999885,-5.949999999999903,-0.011924441527799364,stop
Round-Number,ROKU,2022-11-02,short,2022-11-02T09:38:00,2022-11-02T09:40:00,54.77,55.1,55.1,50.0,8,498.94539999999887,-2.6399999999999864,-0.005291160114914362,stop
Round-Number,NVDA,2022-11-02,short,2022-11-02T09:45:00,2022-11-02T09:46:00,139.93,140.1,140.1,135.0,14,498.9321999999989,-2.379999999999825,-0.0047701872118092,stop
Round-Number,NVDA,2022-11-03,long,2022-11-03T10:00:00,2022-11-03T10:01:00,130.27,129.9,129.9,135.0,11,498.92029999999886,-4.07000000000005,-0.008157615555029649,stop
