strategy,symbol,session_date,direction,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason
ORB-5min,MU,2022-12-19,short,2022-12-19T09:57:00,2022-12-19T11:08:00,51.52,52.28,52.28,50.00000000000001,1315,1000.0,-999.3999999999974,-0.9993999999999974,stop
ORB-5min,DAL,2022-12-19,long,2022-12-19T09:57:00,2022-12-19T10:58:00,33.51,33.27,33.27,33.98999999999999,876,1000.0,-210.23999999999552,-0.2102399999999955,stop
ORB-5min,AAPL,2022-12-19,short,2022-12-19T10:01:00,2022-12-19T15:55:00,132.89,132.3,135.25,128.16999999999996,423,1000.0,249.56999999998942,0.2495699999999894,session_close
ORB-5min,INTC,2022-12-19,short,2022-12-19T10:10:00,2022-12-19T15:55:00,26.685,26.785,26.97,26.115,2830,1000.0,-283.00000000000404,-0.283000000000004,session_close
ORB-5min,AAL,2022-12-19,short,2022-12-19T10:10:00,2022-12-19T10:34:00,12.69,12.88,12.88,12.309999999999997,1097,1000.0,-208.4300000000014,-0.2084300000000014,stop
ORB-5min,NVDA,2022-12-19,short,2022-12-19T10:14:00,2022-12-19T15:55:00,162.15,162.48,166.06,154.33,255,1000.0,-84.14999999999594,-0.08414999999999594,session_close
ORB-5min,TSLA,2022-12-19,short,2022-12-19T10:33:00,2022-12-19T15:55:00,150.4,149.93,154.17,142.86000000000004,265,1000.0,124.5499999999997,0.1245499999999997,session_close
ORB-5min,SOFI,2022-12-19,short,2022-12-19T10:55:00,2022-12-19T15:55:00,4.51,4.415,4.65,4.229999999999999,770,1000.0,73.1499999999998,0.07314999999999981,session_close
ORB-5min,SNAP,2022-12-19,short,2022-12-19T10:58:00,2022-12-19T15:55:00,8.225,8.195,8.45,7.775,904,1000.0,27.119999999999422,0.027119999999999422,session_close
ORB-5min,MSFT,2022-12-19,short,2022-12-19T11:01:00,2022-12-19T15:55:00,240.78,240.37,245.22,231.9,225,1000.0,92.24999999999923,0.09224999999999924,session_close
ORB-5min,DIS,2022-12-19,short,2022-12-19T11:02:00,2022-12-19T15:55:00,87.025,85.7,89.46,82.15500000000003,410,1000.0,543.2500000000011,0.5432500000000011,session_close
ORB-5min,F,2022-12-19,short,2022-12-19T11:03:00,2022-12-19T15:55:00,11.705,11.655,12.165,10.785000000000002,2173,1000.0,108.65000000000154,0.10865000000000154,session_close
ORB-5min,AAPL,2022-12-20,short,2022-12-20T09:36:00,2022-12-20T10:05:00,130.0,131.63,131.63,126.74000000000001,613,1000.0,-999.1899999999972,-0.9991899999999972,stop
ORB-5min,DIS,2022-12-20,long,2022-12-20T09:57:00,2022-12-20T11:15:00,87.0,85.95,85.95,89.1,952,1000.0,-999.5999999999973,-0.9995999999999973,stop
ORB-5min,ROKU,2022-12-21,long,2022-12-21T09:51:00,2022-12-21T15:15:00,43.76,42.68,42.68,45.919999999999995,925,1000.0,-998.9999999999984,-0.9989999999999984,stop
ORB-5min,AAL,2022-12-21,long,2022-12-21T09:58:00,2022-12-21T15:55:00,12.92,13.005,12.66,13.44,2767,1000.0,235.19500000000235,0.23519500000000235,session_close
ORB-5min,QCOM,2022-12-21,long,2022-12-21T10:01:00,2022-12-21T15:55:00,113.72,114.5,112.68,115.79999999999998,538,1000.0,419.6400000000006,0.4196400000000006,session_close
