strategy,symbol,session_date,direction,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason
VWAP-Mean-Reversion,AAL,2021-06-23,short,2021-06-23T09:54:00,2021-06-23T09:58:00,22.19,22.17427233003948,22.316641016276428,22.17427233003948,473,1000.0,7.439187891327219,0.0074391878913272185,target
VWAP-Mean-Reversion,AVGO,2021-06-23,short,2021-06-23T10:00:00,2021-06-23T10:01:00,465.04,465.8668120145622,465.8668120145622,464.485464119278,95,1000.0,-78.54714138340569,-0.07854714138340568,stop
VWAP-Mean-Reversion,INTC,2021-06-24,short,2021-06-24T09:47:00,2021-06-24T09:50:00,55.495,55.47125603888019,55.655484920236184,55.47125603888019,379,1000.0,8.998961264406319,0.008998961264406318,target
VWAP-Mean-Reversion,ADBE,2021-06-24,short,2021-06-24T10:07:00,2021-06-24T10:08:00,577.95,578.3868611749565,578.3868611749565,576.9700800977322,125,1000.0,-54.60764686955599,-0.05460764686955599,stop
VWAP-Mean-Reversion,AAPL,2021-06-25,short,2021-06-25T09:46:00,2021-06-25T09:48:00,133.58,133.53474867051284,133.75710486934213,133.53474867051284,1059,1000.0,47.9211579269153,0.0479211579269153,target
VWAP-Mean-Reversion,CSCO,2021-06-25,short,2021-06-25T09:46:00,2021-06-25T10:01:00,52.785,52.89671875097022,52.89671875097022,52.72240535564869,494,1000.0,-55.18906297929175,-0.05518906297929175,stop
VWAP-Mean-Reversion,MU,2021-06-25,short,2021-06-25T10:05:00,2021-06-25T10:08:00,81.9,82.00774962539617,82.00774962539617,81.53017703207722,703,1000.0,-75.74798665350536,-0.07574798665350536,stop
VWAP-Mean-Reversion,PLTR,2021-06-28,short,2021-06-28T10:14:00,2021-06-28T10:18:00,27.12,27.224153584816133,27.224153584816133,27.01973040434643,805,1000.0,-83.843635776986,-0.083843635776986,stop
VWAP-Mean-Reversion,QCOM,2021-06-28,short,2021-06-28T11:47:00,2021-06-28T11:51:00,138.97,139.09766445987827,139.09766445987827,138.51788472800118,232,1000.0,-29.618154691759855,-0.029618154691759855,stop
VWAP-Mean-Reversion,ROKU,2021-06-29,short,2021-06-29T09:48:00,2021-06-29T09:49:00,441.73,442.4763408300168,442.4763408300168,440.35008904855437,249,1000.0,-185.8388666741775,-0.18583886667417748,stop
VWAP-Mean-Reversion,SNAP,2021-06-29,short,2021-06-29T09:48:00,2021-06-29T09:54:00,67.41,67.11078092778222,67.6402371390483,67.11078092778222,294,1000.0,87.97040723202761,0.0879704072320276,target
VWAP-Mean-Reversion,DAL,2021-06-29,short,2021-06-29T11:23:00,2021-06-29T11:50:00,43.39,43.17971232054239,43.51323149812215,43.17971232054239,64,1000.0,13.458411485286888,0.013458411485286887,target
VWAP-Mean-Reversion,DAL,2021-06-30,short,2021-06-30T09:46:00,2021-06-30T09:51:00,42.99,43.12395735136275,43.12395735136275,42.94213395231246,192,1000.0,-25.71981146164717,-0.025719811461647167,stop
VWAP-Mean-Reversion,NFLX,2021-06-30,short,2021-06-30T09:49:00,2021-06-30T09:50:00,534.04,533.1081589059675,534.1495609724377,533.1081589059675,280,1000.0,260.91550632910185,0.2609155063291018,target
