strategy,symbol,session_date,direction,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason
Round-Number,ROKU,2020-02-10,long,2020-02-10T10:20:00,2020-02-10T15:55:00,130.38,132.3,129.9,135.0,992,1000.0,1904.6400000000158,1.9046400000000159,session_close
Round-Number,NKE,2020-02-10,long,2020-02-10T10:42:00,2020-02-10T10:54:00,100.255,99.9,99.9,105.0,107,1000.0,-37.984999999998905,-0.03798499999999891,stop
Round-Number,ORCL,2020-02-13,long,2020-02-13T10:01:00,2020-02-13T15:55:00,55.23,55.4,54.9,60.0,100,1000.0,17.00000000000017,0.01700000000000017,session_close
Round-Number,MU,2020-02-14,short,2020-02-14T09:42:00,2020-02-14T15:55:00,59.93,58.585,60.1,55.0,1279,1000.0,1720.2549999999985,1.7202549999999985,session_close
Round-Number,ROKU,2020-02-19,long,2020-02-19T10:29:00,2020-02-19T10:32:00,130.15,129.9,129.9,135.0,213,1000.0,-53.25,-0.05325,stop
Round-Number,MU,2020-02-20,short,2020-02-20T10:15:00,2020-02-20T15:55:00,59.84,58.915,60.1,55.0,231,1000.0,213.67500000000098,0.21367500000000098,session_close
Round-Number,DIS,2020-02-20,short,2020-02-20T11:18:00,2020-02-20T11:22:00,139.98,140.1,140.1,135.0,95,1000.0,-11.400000000000432,-0.011400000000000432,stop
Round-Number,ORCL,2020-02-21,long,2020-02-21T09:34:00,2020-02-21T09:39:00,55.18,54.9,54.9,60.0,141,1000.0,-39.48000000000016,-0.03948000000000016,stop
Round-Number,MU,2020-02-24,short,2020-02-24T09:46:00,2020-02-24T10:12:00,54.81,55.1,55.1,50.0,2507,1000.0,-727.0299999999978,-0.7270299999999978,stop
Round-Number,ROKU,2020-02-24,short,2020-02-24T09:53:00,2020-02-24T09:54:00,114.9,115.1,115.1,110.0,1173,1000.0,-234.59999999998666,-0.23459999999998665,stop
Round-Number,ROKU,2020-02-25,short,2020-02-25T09:39:00,2020-02-25T09:40:00,119.79,120.1,120.1,115.0,2077,1000.0,-643.8699999999752,-0.6438699999999752,stop
Round-Number,MU,2020-02-25,long,2020-02-25T09:44:00,2020-02-25T09:45:00,55.02,54.9,54.9,60.0,2812,1000.0,-337.4400000000128,-0.3374400000000128,stop
Round-Number,INTC,2020-02-26,long,2020-02-26T11:11:00,2020-02-26T11:55:00,60.105,59.9,59.9,65.0,814,1000.0,-166.8699999999986,-0.1668699999999986,stop
Round-Number,DIS,2020-02-27,short,2020-02-27T09:54:00,2020-02-27T09:55:00,120.0,120.1,120.1,115.0,432,1000.0,-43.199999999997544,-0.043199999999997546,stop
Round-Number,INTC,2020-02-28,short,2020-02-28T09:39:00,2020-02-28T10:54:00,54.91,55.1,55.1,50.0,1894,1000.0,-359.86000000000917,-0.3598600000000092,stop
Round-Number,ROKU,2020-02-28,short,2020-02-28T11:07:00,2020-02-28T11:12:00,109.71,110.1,110.1,105.0,265,1000.0,-103.35000000000015,-0.10335000000000015,stop
Round-Number,ROKU,2020-03-02,long,2020-03-02T09:56:00,2020-03-02T09:57:00,115.03,114.9,114.9,120.0,376,1000.0,-48.87999999999829,-0.04887999999999829,stop
Round-Number,INTC,2020-03-02,short,2020-03-02T10:03:00,2020-03-02T10:13:00,54.96,55.1,55.1,50.0,918,1000.0,-128.52000000000052,-0.12852000000000052,stop
Round-Number,NKE,2020-03-02,short,2020-03-02T10:54:00,2020-03-02T11:16:00,89.8,90.1,90.1,85.0,340,1000.0,-101.99999999999903,-0.10199999999999904,stop
Round-Number,MU,2020-03-04,short,2020-03-04T13:11:00,2020-03-04T13:23:00,54.79,55.1,55.1,50.0,391,1000.0,-121.21000000000089,-0.12121000000000089,stop
Round-Number,QCOM,2020-03-05,long,2020-03-05T09:42:00,2020-03-05T09:43:00,80.02,79.9,79.9,85.0,318,1000.0,-38.15999999999693,-0.038159999999996926,stop
Round-Number,INTC,2020-03-06,long,2020-03-06T09:43:00,2020-03-06T14:35:00,55.07,54.9,54.9,60.0,1855,1000.0,-315.35000000000315,-0.31535000000000313,stop
Round-Number,DIS,2020-03-09,long,2020-03-09T14:32:00,2020-03-09T15:55:00,105.12,105.39,104.9,110.0,491,1000.0,132.56999999999806,0.13256999999999805,session_close
Round-Number,DIS,2020-03-11,short,2020-03-11T11:30:00,2020-03-11T11:34:00,104.83,105.1,105.1,100.0,402,1000.0,-108.5399999999984,-0.1085399999999984,stop
Round-Number,MSFT,2020-03-12,long,2020-03-12T10:03:00,2020-03-12T10:04:00,145.14,144.9,144.9,150.0,3775,1000.0,-905.999999999927,-0.905999999999927,stop
Round-Number,QCOM,2020-03-12,short,2020-03-12T10:06:00,2020-03-12T10:07:00,69.82,70.1,70.1,65.0,1364,1000.0,-381.92000000000155,-0.38192000000000154,stop
Round-Number,ROKU,2020-03-12,short,2020-03-12T10:15:00,2020-03-12T10:16:00,84.93,85.1,85.1,80.0,1030,1000.0,-175.09999999998712,-0.17509999999998713,stop
Round-Number,QCOM,2020-03-13,long,2020-03-13T10:20:00,2020-03-13T10:36:00,70.28,69.9,69.9,75.0,558,1000.0,-212.03999999999746,-0.21203999999999745,stop
Round-Number,MSFT,2020-03-13,long,2020-03-13T14:13:00,2020-03-13T14:19:00,145.24,144.9,144.9,150.0,2164,1000.0,-735.7600000000074,-0.7357600000000074,stop
Round-Number,CRM,2020-03-16,short,2020-03-16T10:10:00,2020-03-16T10:33:00,134.785,135.1,135.1,130.0,250,1000.0,-78.74999999999943,-0.07874999999999943,stop
Round-Number,DIS,2020-03-16,short,2020-03-16T11:47:00,2020-03-16T11:48:00,95.0,95.1,95.1,90.0,559,1000.0,-55.89999999999682,-0.05589999999999682,stop
Round-Number,QCOM,2020-03-16,short,2020-03-16T11:48:00,2020-03-16T11:50:00,69.88,70.1,70.1,65.0,212,1000.0,-46.63999999999976,-0.04663999999999976,stop
Round-Number,ROKU,2020-03-16,long,2020-03-16T12:02:00,2020-03-16T12:16:00,75.31,74.9,74.9,80.0,306,1000.0,-125.45999999999896,-0.12545999999999896,stop
Round-Number,MSFT,2020-03-16,long,2020-03-16T12:15:00,2020-03-16T12:16:00,145.11,144.9,144.9,150.0,2667,1000.0,-560.0700000000212,-0.5600700000000212,stop
