strategy,symbol,session_date,direction,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason,secondary_fill
ORB-Aligned-300Plus-MonSkip,META,2024-07-23,long,2024-07-23T11:35:00,2024-07-23T12:25:00,495.1,489.8,489.8,505.70000000000005,188,1000.0,-996.4000000000021,-0.9964000000000022,stop,False
ORB-Aligned-300Plus-MonSkip,NFLX,2024-07-23,short,2024-07-23T12:58:00,2024-07-23T15:55:00,641.75,642.42,649.91,625.4300000000001,76,1000.0,-50.91999999999689,-0.05091999999999689,session_close,False
ORB-Aligned-300Plus-MonSkip,ADBE,2024-07-24,short,2024-07-24T10:00:00,2024-07-24T10:32:00,541.86,536.1999999999999,544.69,536.1999999999999,120,1000.0,679.2000000000098,0.6792000000000098,target,False
ORB-Aligned-300Plus-MonSkip,NFLX,2024-07-24,long,2024-07-24T10:14:00,2024-07-24T14:07:00,643.12,635.72,635.72,657.92,135,1000.0,-998.9999999999969,-0.9989999999999969,stop,False
ORB-Aligned-300Plus-MonSkip,META,2024-07-25,short,2024-07-25T09:48:00,2024-07-25T15:55:00,455.73,454.4,463.63,439.93000000000006,126,1000.0,167.58000000000516,0.16758000000000517,session_close,False
ORB-Aligned-300Plus-MonSkip,ADBE,2024-07-25,short,2024-07-25T10:02:00,2024-07-25T12:21:00,531.925,538.15,538.15,519.4749999999999,160,1000.0,-996.0000000000036,-0.9960000000000037,stop,False
ORB-Aligned-300Plus-MonSkip,NFLX,2024-07-25,short,2024-07-25T15:55:00,2024-07-25T15:56:00,634.26,634.89,641.28,620.22,142,1000.0,-89.45999999999935,-0.08945999999999936,session_close,False
ORB-Aligned-300Plus-MonSkip,NFLX,2024-07-26,short,2024-07-26T10:01:00,2024-07-26T15:55:00,638.52,630.37,645.6,624.3599999999999,141,1000.0,1149.149999999997,1.149149999999997,session_close,False
ORB-Aligned-300Plus-MonSkip,MSFT,2024-07-30,short,2024-07-30T10:40:00,2024-07-30T11:36:00,425.5,420.5,428.0,420.5,400,1000.0,2000.0,2.0,target,False
ORB-Aligned-300Plus-MonSkip,ADBE,2024-07-30,short,2024-07-30T11:07:00,2024-07-30T15:55:00,537.38,540.68,541.82,528.4999999999999,48,1000.0,-158.39999999999782,-0.15839999999999782,session_close,False
ORB-Aligned-300Plus-MonSkip,MSFT,2024-07-31,short,2024-07-31T12:31:00,2024-07-31T15:55:00,415.04,418.37,421.78,401.5600000000001,148,1000.0,-492.83999999999764,-0.49283999999999767,session_close,False
ORB-Aligned-300Plus-MonSkip,NFLX,2024-08-01,long,2024-08-01T10:03:00,2024-08-01T12:24:00,645.17,629.25,629.25,677.0099999999999,62,1000.0,-987.0399999999975,-0.9870399999999975,stop,False
ORB-Aligned-300Plus-MonSkip,META,2024-08-01,short,2024-08-01T10:32:00,2024-08-01T15:55:00,511.15,495.37,523.5,486.44999999999993,80,1000.0,1262.3999999999978,1.2623999999999977,session_close,False
ORB-Aligned-300Plus-MonSkip,MSFT,2024-08-01,short,2024-08-01T12:43:00,2024-08-01T15:55:00,418.05,416.26,421.3,411.55,307,1000.0,549.5300000000063,0.5495300000000063,session_close,False
ORB-Aligned-300Plus-MonSkip,NFLX,2024-08-02,short,2024-08-02T10:09:00,2024-08-02T15:55:00,613.3,613.83,621.32,597.2599999999998,124,1000.0,-65.72000000001071,-0.06572000000001071,session_close,False
ORB-Aligned-300Plus-MonSkip,ADBE,2024-08-02,short,2024-08-02T11:15:00,2024-08-02T15:55:00,522.21,526.57,536.37,493.8900000000001,70,1000.0,-305.20000000000095,-0.30520000000000097,session_close,False
ORB-Aligned-300Plus-MonSkip,META,2024-08-06,long,2024-08-06T10:47:00,2024-08-06T15:55:00,494.73,494.63,478.65,526.8900000000001,62,1000.0,-6.20000000000141,-0.00620000000000141,session_close,False
ORB-Aligned-300Plus-MonSkip,MSFT,2024-08-06,long,2024-08-06T10:50:00,2024-08-06T15:55:00,404.12,400.02,398.45,415.46000000000004,176,1000.0,-721.600000000004,-0.721600000000004,session_close,False
ORB-Aligned-300Plus-MonSkip,ADBE,2024-08-06,long,2024-08-06T11:07:00,2024-08-06T11:20:00,517.3,513.69,513.69,524.5199999999998,143,1000.0,-516.2299999999857,-0.5162299999999856,stop,False
ORB-Aligned-300Plus-MonSkip,NFLX,2024-08-06,long,2024-08-06T13:01:00,2024-08-06T15:55:00,613.95,610.66,600.62,640.6100000000001,75,1000.0,-246.7500000000058,-0.2467500000000058,session_close,False
ORB-Aligned-300Plus-MonSkip,ADBE,2024-08-07,long,2024-08-07T10:00:00,2024-08-07T13:18:00,528.11,520.75,520.75,542.83,135,1000.0,-993.6000000000018,-0.9936000000000018,stop,False
ORB-Aligned-300Plus-MonSkip,NFLX,2024-08-07,long,2024-08-07T10:01:00,2024-08-07T14:04:00,626.38,616.07,616.07,646.9999999999999,96,1000.0,-989.7599999999948,-0.9897599999999948,stop,False
ORB-Aligned-300Plus-MonSkip,MSFT,2024-08-07,short,2024-08-07T11:41:00,2024-08-07T13:11:00,406.6,401.20000000000005,409.3,401.20000000000005,370,1000.0,1997.9999999999916,1.9979999999999916,target,False
ORB-Aligned-300Plus-MonSkip,ADBE,2024-08-08,long,2024-08-08T10:11:00,2024-08-08T15:55:00,524.57,528.82,518.88,535.9500000000002,155,1000.0,658.75,0.65875,session_close,False
ORB-Aligned-300Plus-MonSkip,NFLX,2024-08-08,long,2024-08-08T10:45:00,2024-08-08T15:55:00,625.89,629.3,620.23,637.2099999999999,137,1000.0,467.16999999999564,0.46716999999999564,session_close,False
ORB-Aligned-300Plus-MonSkip,META,2024-08-08,long,2024-08-08T10:48:00,2024-08-08T15:55:00,503.51,508.42,496.37,517.79,140,1000.0,687.4000000000035,0.6874000000000035,session_close,False
ORB-Aligned-300Plus-MonSkip,NFLX,2024-08-09,long,2024-08-09T09:50:00,2024-08-09T15:55:00,630.4,633.48,622.92,645.36,133,1000.0,409.64000000000544,0.40964000000000544,session_close,False
ORB-Aligned-300Plus-MonSkip,ADBE,2024-08-09,long,2024-08-09T10:03:00,2024-08-09T15:55:00,533.7,535.68,528.01,545.0800000000002,82,1000.0,162.35999999999217,0.16235999999999218,session_close,False
ORB-Aligned-300Plus-MonSkip,META,2024-08-09,long,2024-08-09T10:43:00,2024-08-09T15:55:00,512.21,516.72,506.43,523.7700000000001,173,1000.0,780.2299999999984,0.7802299999999984,session_close,False
ORB-Aligned-300Plus-MonSkip,MSFT,2024-08-09,long,2024-08-09T13:15:00,2024-08-09T15:55:00,405.96,405.96,403.15,411.58,349,1000.0,0.0,0.0,session_close,False
ORB-Aligned-300Plus-MonSkip,NFLX,2024-08-13,long,2024-08-13T10:34:00,2024-08-13T13:07:00,641.29,648.7099999999998,637.58,648.7099999999998,169,1000.0,1253.9799999999739,1.253979999999974,target,False
ORB-Aligned-300Plus-MonSkip,META,2024-08-13,long,2024-08-13T12:19:00,2024-08-13T15:55:00,526.565,528.18,518.19,543.315,119,1000.0,192.18499999998755,0.19218499999998756,session_close,False
ORB-Aligned-300Plus-MonSkip,MSFT,2024-08-13,long,2024-08-13T12:22:00,2024-08-13T15:55:00,413.69,413.68,409.53,422.01000000000005,240,1000.0,-2.399999999997817,-0.002399999999997817,session_close,False
ORB-Aligned-300Plus-MonSkip,ADBE,2024-08-14,long,2024-08-14T09:56:00,2024-08-14T10:32:00,542.55,535.53,535.53,556.5899999999999,136,1000.0,-954.7199999999975,-0.9547199999999976,stop,False
ORB-Aligned-300Plus-MonSkip,MSFT,2024-08-14,long,2024-08-14T11:52:00,2024-08-14T15:55:00,416.98,417.59,414.45,422.0400000000001,395,1000.0,240.94999999998294,0.24094999999998293,session_close,False
