date,symbol,box_score,range_high_5d,range_low_5d,range_pct,range_position_pct,high_tests,low_tests,adr_util_today,vwap_dist_pct,sma_slope_pct,avg_daily_vol_5d,price,num_trades,total_pnl,best_trade_pnl,worst_trade_pnl,win_rate,avg_hold_minutes,exit_reasons,skip_reason
2026-03-10,SCHW,7.22,96.84,92.27,4.95,19.3,2,3,0.516,0.84,-2.45,5133825,93.15,1,115.92,115.92,115.92,1.0,335.0,time_stop,
2026-03-10,VZ,7.03,51.41,50.02,2.78,18.0,4,5,0.51,0.05,2.16,16641677,50.27,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-10,PFE,6.55,27.29,26.2,4.16,40.4,3,4,0.552,0.01,0.17,31913102,26.64,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-11,PCG,6.56,18.7,17.91,4.41,50.6,2,5,0.484,0.32,2.47,18075511,18.31,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-11,PFE,6.54,27.41,26.2,4.62,76.9,2,3,0.472,0.48,-0.04,33968302,27.13,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-11,VZ,6.02,51.32,50.02,2.6,36.9,5,5,0.412,0.26,1.98,15949240,50.5,1,194.8,194.8,194.8,1.0,315.0,time_stop,
2026-03-11,KO,5.79,78.41,76.35,2.7,36.4,4,5,0.549,0.25,-0.14,8052260,77.1,1,222.53,222.53,222.53,1.0,77.0,midbox_target,
2026-03-12,SCHW,8.06,95.27,90.5,5.27,14.5,3,2,0.464,0.25,-2.19,4470077,91.19,1,71.28,71.28,71.28,1.0,216.0,time_stop,
2026-03-12,ZM,6.85,78.24,74.82,4.57,55.0,4,3,0.438,0.14,-4.76,1988505,76.7,1,78.0,78.0,78.0,1.0,212.0,time_stop,
2026-03-12,UBER,6.75,75.85,71.94,5.44,74.9,3,3,0.451,0.46,0.06,11323576,74.87,1,37.6,37.6,37.6,1.0,196.0,time_stop,
2026-03-12,KMI,6.08,33.91,32.67,3.8,53.2,3,2,0.564,0.42,1.85,8949468,33.33,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-12,KO,6.01,78.41,76.35,2.7,50.5,4,5,0.436,0.26,-0.19,7806181,77.39,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-12,VZ,5.75,51.25,49.8,2.91,31.7,5,3,0.721,0.21,1.71,15210087,50.26,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-16,CMCSA,7.57,31.33,30.0,4.43,24.1,2,4,0.371,0.11,-1.19,14542754,30.32,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-16,HPE,7.24,22.14,21.02,5.33,84.8,3,3,0.369,0.03,-2.07,15630888,21.97,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-16,UBER,6.83,75.85,72.18,5.08,70.0,3,3,0.483,0.27,0.59,10611310,74.75,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-16,T,6.77,27.94,26.73,4.53,66.9,4,2,0.444,0.2,-0.49,22976972,27.54,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-16,PYPL,6.63,46.14,44.14,4.53,82.5,4,2,0.39,0.53,2.6,9276127,45.79,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-16,DIS,6.55,102.24,98.46,3.84,27.8,2,3,0.562,0.36,-1.59,5661410,99.51,1,17.85,17.85,17.85,1.0,273.0,time_stop,
2026-03-16,WBD,6.39,27.95,27.02,3.44,32.3,3,2,0.486,0.23,-0.26,18840989,27.32,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-16,PFE,6.35,27.41,26.52,3.36,36.0,4,4,0.413,0.22,-0.54,29721617,26.84,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-16,USB,6.32,52.9,50.91,3.91,50.3,2,5,0.425,0.52,-3.33,7127598,51.91,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-16,VZ,5.95,51.67,49.8,3.76,63.1,2,3,0.627,0.4,1.27,14063227,50.98,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-16,KO,5.91,78.43,76.59,2.4,88.0,5,4,0.444,0.21,-0.18,7085458,78.21,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-16,CSCO,5.81,79.26,76.95,3.0,91.3,4,3,0.535,0.42,-1.24,9501954,79.06,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-17,HPE,6.91,22.28,21.15,5.34,95.6,2,3,0.449,0.26,-1.51,13205907,22.23,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-17,T,6.67,28.02,26.73,4.83,87.6,3,2,0.558,0.19,-0.74,22035196,27.86,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-17,USB,6.09,52.5,50.91,3.12,73.6,5,4,0.555,0.07,-3.19,6663782,52.08,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-17,KO,5.23,78.43,76.59,2.4,50.5,5,3,0.741,0.33,-0.3,7295669,77.52,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-18,CSCO,6.69,80.05,76.95,4.03,92.9,3,2,0.384,0.2,-0.04,9410908,79.83,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-18,TFC,6.61,45.43,43.76,3.82,43.1,2,3,0.317,0.38,-4.17,7132329,44.48,1,-21.75,-21.75,-21.75,0.0,331.0,time_stop,
2026-03-18,ZM,6.49,77.38,73.63,5.09,85.6,3,2,0.517,0.63,-4.85,1458707,76.84,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-18,WFC,6.29,77.17,74.03,4.24,87.9,2,3,0.434,0.72,-3.6,10367021,76.79,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-18,WBD,6.0,27.81,27.02,2.92,67.1,4,3,0.56,0.07,-0.8,22368516,27.55,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-18,USB,5.74,52.36,50.91,2.85,92.4,5,4,0.478,0.59,-3.13,6245105,52.25,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-18,BAC,5.54,48.08,46.65,3.07,76.9,5,4,0.632,0.56,-2.94,28508362,47.75,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-19,KO,7.49,78.43,75.52,3.85,16.8,3,2,0.502,0.11,-0.72,7003209,76.01,1,49.06,49.06,49.06,1.0,293.0,time_stop,
2026-03-19,KEY,6.84,19.48,18.72,4.06,44.7,5,2,0.354,0.1,-3.25,16211618,19.06,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-19,ZION,6.81,54.69,52.69,3.8,35.5,5,3,0.285,0.18,-3.23,670824,53.4,1,514.15,514.15,514.15,1.0,223.0,midbox_target,
2026-03-19,WFC,6.51,77.17,74.03,4.24,57.0,3,3,0.493,0.26,-3.48,9607300,75.82,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-19,VZ,6.42,51.67,48.91,5.64,44.9,3,2,0.606,0.49,0.79,17189953,50.15,1,17.15,17.15,17.15,1.0,276.0,time_stop,
2026-03-19,T,5.64,28.02,27.22,2.94,80.0,5,4,0.579,0.51,-0.62,26099539,27.86,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-19,WBD,5.63,27.8,27.02,2.89,59.0,4,4,0.613,0.4,-0.87,22864197,27.48,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-19,GM,5.62,74.81,72.09,3.77,59.2,3,3,0.605,0.91,-2.58,3689527,73.7,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-19,CSCO,5.58,80.05,76.92,4.07,41.9,3,2,0.765,0.73,0.46,9647407,78.23,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-23,PFE,6.88,27.76,26.63,4.24,15.0,3,4,0.705,0.73,0.11,35126826,26.8,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-23,CSCO,6.87,80.05,76.75,4.3,65.2,3,2,0.387,0.1,0.08,10663440,78.9,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-23,PINS,6.7,19.23,18.32,4.97,70.3,3,4,0.538,0.28,2.9,12080243,18.96,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-24,USB,7.23,52.95,50.39,5.08,30.9,2,3,0.436,0.18,-2.64,7105405,51.18,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-24,SCHW,6.88,96.74,92.79,4.26,68.1,2,3,0.386,0.07,0.2,4104270,95.48,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-24,KO,6.37,77.13,74.39,3.68,31.4,2,3,0.483,0.46,-1.49,8141287,75.25,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-25,KO,7.3,76.45,74.07,3.21,15.5,3,4,0.499,0.14,-1.6,8260062,74.44,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-25,PFE,7.15,27.73,26.44,4.88,54.3,3,2,0.369,0.09,0.11,29395389,27.14,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-25,SOFI,6.97,17.41,16.49,5.58,67.4,4,3,0.299,0.57,-2.74,49712412,17.11,1,-105.76,-105.76,-105.76,0.0,267.0,time_stop,
2026-03-25,SCHW,6.21,96.74,92.79,4.26,70.6,3,2,0.523,0.6,0.29,3971287,95.58,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-25,USB,6.2,52.95,50.39,5.08,62.9,3,3,0.607,0.78,-2.35,7099277,52.0,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-25,CMCSA,6.07,29.71,28.61,3.84,41.8,3,4,0.543,0.5,-1.91,19558638,29.07,1,-29.15,-29.15,-29.15,0.0,276.0,time_stop,
2026-03-26,USB,7.15,52.95,50.67,4.5,45.2,3,2,0.322,0.01,-2.28,6783108,51.7,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-26,SCHW,6.49,96.74,93.5,3.47,39.5,3,3,0.409,0.11,0.12,3883857,94.78,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-26,KO,6.02,76.05,74.07,2.67,62.6,5,5,0.477,0.13,-1.76,7951789,75.31,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-26,CMCSA,5.53,29.71,28.61,3.84,48.2,3,4,0.623,1.01,-1.87,18290079,29.14,1,-96.22,-96.22,-96.22,0.0,224.0,time_stop,
2026-03-30,LI,8.44,18.16,17.34,4.73,8.5,2,3,0.445,0.1,-0.5,2199362,17.41,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-30,USB,7.86,52.78,50.5,4.51,9.6,2,3,0.583,0.31,-1.91,6087523,50.72,1,-78.4,-78.4,-78.4,0.0,215.0,time_stop,
2026-03-30,KEY,7.53,20.17,19.3,4.51,13.8,3,3,0.567,0.47,-1.86,9035908,19.42,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-30,TFC,7.44,46.1,44.13,4.46,15.2,2,4,0.612,0.34,-2.75,5736462,44.43,1,-8.55,-8.55,-8.55,0.0,178.0,time_stop,
2026-03-30,WFC,7.39,80.79,76.49,5.62,14.0,3,2,0.692,0.57,-1.81,9250982,77.09,1,-110.2,-110.2,-110.2,0.0,215.0,time_stop,
2026-03-30,VZ,6.42,51.68,50.15,3.05,31.4,3,5,0.505,0.0,0.45,15892141,50.63,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-30,T,5.51,29.44,28.66,2.72,57.7,4,5,0.787,0.11,0.85,23950351,29.11,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-31,DIS,7.29,97.18,92.18,5.42,61.0,3,2,0.351,0.01,-2.49,5733389,95.23,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-31,T,6.75,29.37,28.53,2.94,19.0,4,3,0.575,0.26,0.82,23188950,28.69,1,38.05,38.05,38.05,1.0,89.0,time_stop,
2026-03-31,TFC,6.44,46.1,44.13,4.46,63.5,2,3,0.544,0.34,-2.65,5942817,45.38,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-31,KEY,6.26,20.17,19.3,4.51,64.4,3,2,0.572,0.53,-1.67,10087223,19.86,0,0.0,0.0,0.0,0.0,0.0,,
2026-03-31,BAC,5.89,49.11,46.84,4.85,58.1,3,2,0.756,0.73,-1.41,24652605,48.16,0,0.0,0.0,0.0,0.0,0.0,,
2026-04-02,PYPL,7.32,45.5,43.55,4.48,26.7,3,3,0.359,0.3,-1.01,9113919,44.07,0,0.0,0.0,0.0,0.0,0.0,,
2026-04-02,USB,6.74,53.08,50.5,5.11,64.0,2,3,0.471,0.43,-1.16,5555941,52.15,0,0.0,0.0,0.0,0.0,0.0,,
2026-04-02,WBD,6.66,27.76,26.86,3.35,55.6,2,3,0.34,0.0,-0.79,18626270,27.36,0,0.0,0.0,0.0,0.0,0.0,,
2026-04-02,KO,5.91,77.02,74.7,3.11,78.4,4,2,0.65,0.05,-1.0,8801297,76.52,0,0.0,0.0,0.0,0.0,0.0,,
